# Iterations: 2000
# Rows      : 100
# Cols      : 55
# Levels    : 7
# Ntrees    : 50
# Ntrees internal   : 350
iter,total_time,time_per_row,time_per_tree,time_per_row_tree,time_per_inter_tree,time_per_row_inter_tree
1413,1300000,13000,26000,260,3714,37
1414,1305000,13050,26100,261,3728,37
1415,1262000,12620,25240,252,3605,36
1416,1290000,12900,25800,258,3685,36
1417,1266000,12660,25320,253,3617,36
1418,1325000,13250,26500,265,3785,37
1419,1340000,13400,26800,268,3828,38
1420,1329000,13290,26580,265,3797,37
1421,1338000,13380,26760,267,3822,38
1422,1325000,13250,26500,265,3785,37
1423,1292000,12920,25840,258,3691,36
1424,1291000,12910,25820,258,3688,36
1425,1279000,12790,25580,255,3654,36
1426,1302000,13020,26040,260,3720,37
1427,1253000,12530,25060,250,3580,35
1428,1324000,13240,26480,264,3782,37
1429,1309000,13090,26180,261,3740,37
1430,1335000,13350,26700,267,3814,38
1431,1313000,13130,26260,262,3751,37
1432,1289000,12890,25780,257,3682,36
1433,1287000,12870,25740,257,3677,36
1434,1282000,12820,25640,256,3662,36
1435,1255000,12550,25100,251,3585,35
1436,1318000,13180,26360,263,3765,37
1437,1388000,13880,27760,277,3965,39
1438,1290000,12900,25800,258,3685,36
1439,1346000,13460,26920,269,3845,38
1440,1299000,12990,25980,259,3711,37
1441,1293000,12930,25860,258,3694,36
1442,1322000,13220,26440,264,3777,37
1443,1381000,13810,27620,276,3945,39
1444,1372000,13720,27440,274,3920,39
1445,1327000,13270,26540,265,3791,37
1446,1317000,13170,26340,263,3762,37
1447,1286000,12860,25720,257,3674,36
1448,1264000,12640,25280,252,3611,36
1449,1289000,12890,25780,257,3682,36
1450,1295000,12950,25900,259,3700,37
1451,1264000,12640,25280,252,3611,36
1452,1285000,12850,25700,257,3671,36
1453,1312000,13120,26240,262,3748,37
1454,1285000,12850,25700,257,3671,36
1455,1470000,14700,29400,294,4200,42
1456,2237000,22370,44740,447,6391,63
1457,2060000,20600,41200,412,5885,58
1458,1840000,18400,36800,368,5257,52
1459,1837000,18370,36740,367,5248,52
1460,1946000,19460,38920,389,5560,55
1461,2118000,21180,42360,423,6051,60
1462,1779000,17790,35580,355,5082,50
1463,1719000,17190,34380,343,4911,49
1464,1717000,17170,34340,343,4905,49
1465,1687000,16870,33740,337,4820,48
1466,1446000,14460,28920,289,4131,41
1467,1448000,14480,28960,289,4137,41
1468,1399000,13990,27980,279,3997,39
1469,1565000,15650,31300,313,4471,44
1470,1435000,14350,28700,287,4100,41
1471,1401000,14010,28020,280,4002,40
1472,1442000,14420,28840,288,4120,41
1473,1372000,13720,27440,274,3920,39
1474,1352000,13520,27040,270,3862,38
1475,1273000,12730,25460,254,3637,36
1476,1372000,13720,27440,274,3920,39
1477,1327000,13270,26540,265,3791,37
1478,1319000,13190,26380,263,3768,37
1479,1269000,12690,25380,253,3625,36
1480,1314000,13140,26280,262,3754,37
1481,1284000,12840,25680,256,3668,36
1482,1305000,13050,26100,261,3728,37
1483,1289000,12890,25780,257,3682,36
1484,1292000,12920,25840,258,3691,36
1485,1278000,12780,25560,255,3651,36
1486,1354000,13540,27080,270,3868,38
1487,1320000,13200,26400,264,3771,37
1488,1626000,16260,32520,325,4645,46
1489,1386000,13860,27720,277,3960,39
1490,1363000,13630,27260,272,3894,38
1491,1417000,14170,28340,283,4048,40
1492,1340000,13400,26800,268,3828,38
1493,1308000,13080,26160,261,3737,37
1494,1344000,13440,26880,268,3840,38
1495,2029000,20290,40580,405,5797,57
1496,2165000,21650,43300,433,6185,61
1497,1863000,18630,37260,372,5322,53
1498,1734000,17340,34680,346,4954,49
1499,1731000,17310,34620,346,4945,49
1500,1739000,17390,34780,347,4968,49
1501,2122000,21220,42440,424,6062,60
1502,1527000,15270,30540,305,4362,43
1503,1539000,15390,30780,307,4397,43
1504,1292000,12920,25840,258,3691,36
1505,1286000,12860,25720,257,3674,36
1506,1302000,13020,26040,260,3720,37
1507,1410000,14100,28200,282,4028,40
1508,1500000,15000,30000,300,4285,42
1509,1314000,13140,26280,262,3754,37
1510,1278000,12780,25560,255,3651,36
1511,1277000,12770,25540,255,3648,36
1512,1282000,12820,25640,256,3662,36
1513,1304000,13040,26080,260,3725,37
1514,1296000,12960,25920,259,3702,37
1515,1304000,13040,26080,260,3725,37
1516,1292000,12920,25840,258,3691,36
1517,1275000,12750,25500,255,3642,36
1518,1295000,12950,25900,259,3700,37
1519,1237000,12370,24740,247,3534,35
1520,1296000,12960,25920,259,3702,37
1521,1248000,12480,24960,249,3565,35
1522,1378000,13780,27560,275,3937,39
1523,1306000,13060,26120,261,3731,37
1524,1299000,12990,25980,259,3711,37
1525,1309000,13090,26180,261,3740,37
1526,1311000,13110,26220,262,3745,37
1527,1306000,13060,26120,261,3731,37
1528,1310000,13100,26200,262,3742,37
1529,1307000,13070,26140,261,3734,37
1530,1313000,13130,26260,262,3751,37
1531,1309000,13090,26180,261,3740,37
1532,1319000,13190,26380,263,3768,37
1533,1289000,12890,25780,257,3682,36
1534,1319000,13190,26380,263,3768,37
1535,1340000,13400,26800,268,3828,38
1536,1312000,13120,26240,262,3748,37
1537,1338000,13380,26760,267,3822,38
1538,1316000,13160,26320,263,3760,37
1539,1312000,13120,26240,262,3748,37
1540,1309000,13090,26180,261,3740,37
1541,1311000,13110,26220,262,3745,37
1542,1311000,13110,26220,262,3745,37
1543,1305000,13050,26100,261,3728,37
1544,1305000,13050,26100,261,3728,37
1545,1306000,13060,26120,261,3731,37
1546,1317000,13170,26340,263,3762,37
1547,1348000,13480,26960,269,3851,38
1548,1308000,13080,26160,261,3737,37
1549,1305000,13050,26100,261,3728,37
1550,1294000,12940,25880,258,3697,36
1551,1305000,13050,26100,261,3728,37
1552,1309000,13090,26180,261,3740,37
1553,1264000,12640,25280,252,3611,36
1554,1336000,13360,26720,267,3817,38
1555,1313000,13130,26260,262,3751,37
1556,1304000,13040,26080,260,3725,37
1557,1312000,13120,26240,262,3748,37
1558,1404000,14040,28080,280,4011,40
1559,1386000,13860,27720,277,3960,39
1560,1340000,13400,26800,268,3828,38
1561,1304000,13040,26080,260,3725,37
1562,1307000,13070,26140,261,3734,37
1563,1302000,13020,26040,260,3720,37
1564,1317000,13170,26340,263,3762,37
1565,1302000,13020,26040,260,3720,37
1566,1305000,13050,26100,261,3728,37
1567,1317000,13170,26340,263,3762,37
1568,1254000,12540,25080,250,3582,35
1569,1272000,12720,25440,254,3634,36
1570,1277000,12770,25540,255,3648,36
1571,1260000,12600,25200,252,3600,36
1572,1267000,12670,25340,253,3620,36
1573,1285000,12850,25700,257,3671,36
1574,1312000,13120,26240,262,3748,37
1575,1311000,13110,26220,262,3745,37
1576,1306000,13060,26120,261,3731,37
1577,1306000,13060,26120,261,3731,37
1578,1290000,12900,25800,258,3685,36
1579,1258000,12580,25160,251,3594,35
1580,1289000,12890,25780,257,3682,36
1581,1285000,12850,25700,257,3671,36
1582,1270000,12700,25400,254,3628,36
1583,1307000,13070,26140,261,3734,37
1584,1269000,12690,25380,253,3625,36
1585,1297000,12970,25940,259,3705,37
1586,1266000,12660,25320,253,3617,36
1587,1278000,12780,25560,255,3651,36
1588,1407000,14070,28140,281,4020,40
1589,1309000,13090,26180,261,3740,37
1590,1315000,13150,26300,263,3757,37
1591,1236000,12360,24720,247,3531,35
1592,1303000,13030,26060,260,3722,37
1593,1284000,12840,25680,256,3668,36
1594,1379000,13790,27580,275,3940,39
1595,1304000,13040,26080,260,3725,37
1596,1311000,13110,26220,262,3745,37
1597,1338000,13380,26760,267,3822,38
1598,1408000,14080,28160,281,4022,40
1599,1856000,18560,37120,371,5302,53
1600,1797000,17970,35940,359,5134,51
1601,1823000,18230,36460,364,5208,52
1602,1553000,15530,31060,310,4437,44
1603,1481000,14810,29620,296,4231,42
1604,1483000,14830,29660,296,4237,42
1605,1326000,13260,26520,265,3788,37
1606,1281000,12810,25620,256,3660,36
1607,1320000,13200,26400,264,3771,37
1608,1276000,12760,25520,255,3645,36
1609,1327000,13270,26540,265,3791,37
1610,1319000,13190,26380,263,3768,37
1611,1353000,13530,27060,270,3865,38
1612,1325000,13250,26500,265,3785,37
1613,1309000,13090,26180,261,3740,37
1614,1306000,13060,26120,261,3731,37
1615,1274000,12740,25480,254,3640,36
1616,1529000,15290,30580,305,4368,43
1617,1345000,13450,26900,269,3842,38
1618,1557000,15570,31140,311,4448,44
1619,1472000,14720,29440,294,4205,42
1620,1447000,14470,28940,289,4134,41
1621,1334000,13340,26680,266,3811,38
1622,1316000,13160,26320,263,3760,37
1623,1394000,13940,27880,278,3982,39
1624,1349000,13490,26980,269,3854,38
1625,1306000,13060,26120,261,3731,37
1626,1303000,13030,26060,260,3722,37
1627,1333000,13330,26660,266,3808,38
1628,1264000,12640,25280,252,3611,36
1629,1311000,13110,26220,262,3745,37
1630,1307000,13070,26140,261,3734,37
1631,1263000,12630,25260,252,3608,36
1632,1406000,14060,28120,281,4017,40
1633,1524000,15240,30480,304,4354,43
1634,1354000,13540,27080,270,3868,38
1635,1344000,13440,26880,268,3840,38
1636,1349000,13490,26980,269,3854,38
1637,1440000,14400,28800,288,4114,41
1638,1344000,13440,26880,268,3840,38
1639,1331000,13310,26620,266,3802,38
1640,1337000,13370,26740,267,3820,38
1641,1297000,12970,25940,259,3705,37
1642,1374000,13740,27480,274,3925,39
1643,1350000,13500,27000,270,3857,38
1644,1369000,13690,27380,273,3911,39
1645,1357000,13570,27140,271,3877,38
1646,1341000,13410,26820,268,3831,38
1647,1343000,13430,26860,268,3837,38
1648,1339000,13390,26780,267,3825,38
1649,1298000,12980,25960,259,3708,37
1650,1305000,13050,26100,261,3728,37
1651,1297000,12970,25940,259,3705,37
1652,1337000,13370,26740,267,3820,38
1653,1337000,13370,26740,267,3820,38
1654,1292000,12920,25840,258,3691,36
1655,1286000,12860,25720,257,3674,36
1656,1322000,13220,26440,264,3777,37
1657,1556000,15560,31120,311,4445,44
1658,1338000,13380,26760,267,3822,38
1659,1340000,13400,26800,268,3828,38
1660,1294000,12940,25880,258,3697,36
1661,1359000,13590,27180,271,3882,38
1662,1315000,13150,26300,263,3757,37
1663,1328000,13280,26560,265,3794,37
1664,1334000,13340,26680,266,3811,38
1665,1324000,13240,26480,264,3782,37
1666,1320000,13200,26400,264,3771,37
1667,1395000,13950,27900,279,3985,39
1668,1351000,13510,27020,270,3860,38
1669,1330000,13300,26600,266,3800,38
1670,1302000,13020,26040,260,3720,37
1671,1287000,12870,25740,257,3677,36
1672,1319000,13190,26380,263,3768,37
1673,1279000,12790,25580,255,3654,36
1674,1639000,16390,32780,327,4682,46
1675,2254000,22540,45080,450,6440,64
1676,1950000,19500,39000,390,5571,55
1677,1844000,18440,36880,368,5268,52
1678,1752000,17520,35040,350,5005,50
1679,1900000,19000,38000,380,5428,54
1680,1412000,14120,28240,282,4034,40
1681,1379000,13790,27580,275,3940,39
1682,1357000,13570,27140,271,3877,38
1683,1365000,13650,27300,273,3900,39
1684,1357000,13570,27140,271,3877,38
1685,1349000,13490,26980,269,3854,38
1686,1359000,13590,27180,271,3882,38
1687,1273000,12730,25460,254,3637,36
1688,1336000,13360,26720,267,3817,38
1689,1274000,12740,25480,254,3640,36
1690,1411000,14110,28220,282,4031,40
1691,1321000,13210,26420,264,3774,37
1692,1352000,13520,27040,270,3862,38
1693,1341000,13410,26820,268,3831,38
1694,1318000,13180,26360,263,3765,37
1695,1378000,13780,27560,275,3937,39
1696,1363000,13630,27260,272,3894,38
1697,1344000,13440,26880,268,3840,38
1698,1345000,13450,26900,269,3842,38
1699,1347000,13470,26940,269,3848,38
1700,1307000,13070,26140,261,3734,37
1701,1289000,12890,25780,257,3682,36
1702,1302000,13020,26040,260,3720,37
1703,1359000,13590,27180,271,3882,38
1704,1346000,13460,26920,269,3845,38
1705,1341000,13410,26820,268,3831,38
1706,1335000,13350,26700,267,3814,38
1707,1337000,13370,26740,267,3820,38
1708,1349000,13490,26980,269,3854,38
1709,1333000,13330,26660,266,3808,38
1710,1293000,12930,25860,258,3694,36
1711,1265000,12650,25300,253,3614,36
1712,1287000,12870,25740,257,3677,36
1713,1290000,12900,25800,258,3685,36
1714,1326000,13260,26520,265,3788,37
1715,1357000,13570,27140,271,3877,38
1716,1366000,13660,27320,273,3902,39
1717,1341000,13410,26820,268,3831,38
1718,1341000,13410,26820,268,3831,38
1719,1359000,13590,27180,271,3882,38
1720,1367000,13670,27340,273,3905,39
1721,1335000,13350,26700,267,3814,38
1722,1337000,13370,26740,267,3820,38
1723,1324000,13240,26480,264,3782,37
1724,1299000,12990,25980,259,3711,37
1725,1600000,16000,32000,320,4571,45
1726,2846000,28460,56920,569,8131,81
1727,2295000,22950,45900,459,6557,65
1728,1755000,17550,35100,351,5014,50
1729,1757000,17570,35140,351,5020,50
1730,1690000,16900,33800,338,4828,48
1731,1467000,14670,29340,293,4191,41
1732,1466000,14660,29320,293,4188,41
1733,1394000,13940,27880,278,3982,39
1734,1271000,12710,25420,254,3631,36
1735,1332000,13320,26640,266,3805,38
1736,1411000,14110,28220,282,4031,40
1737,1346000,13460,26920,269,3845,38
1738,1336000,13360,26720,267,3817,38
1739,1364000,13640,27280,272,3897,38
1740,1323000,13230,26460,264,3780,37
1741,1426000,14260,28520,285,4074,40
1742,1332000,13320,26640,266,3805,38
1743,1331000,13310,26620,266,3802,38
1744,1340000,13400,26800,268,3828,38
1745,1307000,13070,26140,261,3734,37
1746,1292000,12920,25840,258,3691,36
1747,1316000,13160,26320,263,3760,37
1748,1296000,12960,25920,259,3702,37
1749,1302000,13020,26040,260,3720,37
1750,1517000,15170,30340,303,4334,43
1751,1288000,12880,25760,257,3680,36
1752,1313000,13130,26260,262,3751,37
1753,1402000,14020,28040,280,4005,40
1754,1374000,13740,27480,274,3925,39
1755,1328000,13280,26560,265,3794,37
1756,1327000,13270,26540,265,3791,37
1757,1288000,12880,25760,257,3680,36
1758,1254000,12540,25080,250,3582,35
1759,1259000,12590,25180,251,3597,35
1760,1358000,13580,27160,271,3880,38
1761,1348000,13480,26960,269,3851,38
1762,1326000,13260,26520,265,3788,37
1763,1321000,13210,26420,264,3774,37
1764,1336000,13360,26720,267,3817,38
1765,1272000,12720,25440,254,3634,36
1766,1271000,12710,25420,254,3631,36
1767,1255000,12550,25100,251,3585,35
1768,1302000,13020,26040,260,3720,37
1769,1306000,13060,26120,261,3731,37
1770,1285000,12850,25700,257,3671,36
1771,1349000,13490,26980,269,3854,38
1772,1327000,13270,26540,265,3791,37
1773,1326000,13260,26520,265,3788,37
1774,1363000,13630,27260,272,3894,38
1775,1446000,14460,28920,289,4131,41
1776,1320000,13200,26400,264,3771,37
1777,1320000,13200,26400,264,3771,37
1778,1323000,13230,26460,264,3780,37
1779,1323000,13230,26460,264,3780,37
1780,1319000,13190,26380,263,3768,37
1781,1385000,13850,27700,277,3957,39
1782,1328000,13280,26560,265,3794,37
1783,1324000,13240,26480,264,3782,37
1784,1325000,13250,26500,265,3785,37
1785,1322000,13220,26440,264,3777,37
1786,1324000,13240,26480,264,3782,37
1787,1325000,13250,26500,265,3785,37
1788,1359000,13590,27180,271,3882,38
1789,1336000,13360,26720,267,3817,38
1790,1326000,13260,26520,265,3788,37
1791,1327000,13270,26540,265,3791,37
1792,1325000,13250,26500,265,3785,37
1793,1321000,13210,26420,264,3774,37
1794,1324000,13240,26480,264,3782,37
1795,1299000,12990,25980,259,3711,37
1796,1339000,13390,26780,267,3825,38
1797,1429000,14290,28580,285,4082,40
1798,1479000,14790,29580,295,4225,42
1799,1335000,13350,26700,267,3814,38
1800,1288000,12880,25760,257,3680,36
1801,1526000,15260,30520,305,4360,43
1802,1381000,13810,27620,276,3945,39
1803,1288000,12880,25760,257,3680,36
1804,1303000,13030,26060,260,3722,37
1805,1322000,13220,26440,264,3777,37
1806,1340000,13400,26800,268,3828,38
1807,1285000,12850,25700,257,3671,36
1808,1309000,13090,26180,261,3740,37
1809,1350000,13500,27000,270,3857,38
1810,1334000,13340,26680,266,3811,38
1811,1296000,12960,25920,259,3702,37
1812,1302000,13020,26040,260,3720,37
1813,1280000,12800,25600,256,3657,36
1814,1312000,13120,26240,262,3748,37
1815,1306000,13060,26120,261,3731,37
1816,1644000,16440,32880,328,4697,46
1817,1386000,13860,27720,277,3960,39
1818,1348000,13480,26960,269,3851,38
1819,1343000,13430,26860,268,3837,38
1820,1293000,12930,25860,258,3694,36
1821,1309000,13090,26180,261,3740,37
1822,1355000,13550,27100,271,3871,38
1823,1324000,13240,26480,264,3782,37
1824,1323000,13230,26460,264,3780,37
1825,1306000,13060,26120,261,3731,37
1826,1294000,12940,25880,258,3697,36
1827,1340000,13400,26800,268,3828,38
1828,1304000,13040,26080,260,3725,37
1829,1298000,12980,25960,259,3708,37
1830,1310000,13100,26200,262,3742,37
1831,1337000,13370,26740,267,3820,38
1832,1319000,13190,26380,263,3768,37
1833,1316000,13160,26320,263,3760,37
1834,1315000,13150,26300,263,3757,37
1835,1321000,13210,26420,264,3774,37
1836,1318000,13180,26360,263,3765,37
1837,1318000,13180,26360,263,3765,37
1838,1315000,13150,26300,263,3757,37
1839,1320000,13200,26400,264,3771,37
1840,1318000,13180,26360,263,3765,37
1841,1242000,12420,24840,248,3548,35
1842,1272000,12720,25440,254,3634,36
1843,1276000,12760,25520,255,3645,36
1844,1284000,12840,25680,256,3668,36
1845,1279000,12790,25580,255,3654,36
1846,1309000,13090,26180,261,3740,37
1847,1328000,13280,26560,265,3794,37
1848,1350000,13500,27000,270,3857,38
1849,1310000,13100,26200,262,3742,37
1850,1310000,13100,26200,262,3742,37
1851,1308000,13080,26160,261,3737,37
1852,1297000,12970,25940,259,3705,37
1853,1273000,12730,25460,254,3637,36
1854,1272000,12720,25440,254,3634,36
1855,1342000,13420,26840,268,3834,38
1856,1328000,13280,26560,265,3794,37
1857,1305000,13050,26100,261,3728,37
1858,1310000,13100,26200,262,3742,37
1859,1306000,13060,26120,261,3731,37
1860,1374000,13740,27480,274,3925,39
1861,1277000,12770,25540,255,3648,36
1862,1273000,12730,25460,254,3637,36
1863,1340000,13400,26800,268,3828,38
1864,1268000,12680,25360,253,3622,36
1865,1285000,12850,25700,257,3671,36
1866,1293000,12930,25860,258,3694,36
1867,1271000,12710,25420,254,3631,36
1868,1291000,12910,25820,258,3688,36
1869,1304000,13040,26080,260,3725,37
1870,1272000,12720,25440,254,3634,36
1871,1315000,13150,26300,263,3757,37
1872,1344000,13440,26880,268,3840,38
1873,1377000,13770,27540,275,3934,39
1874,1596000,15960,31920,319,4560,45
1875,1345000,13450,26900,269,3842,38
1876,1371000,13710,27420,274,3917,39
1877,1346000,13460,26920,269,3845,38
1878,1340000,13400,26800,268,3828,38
1879,1316000,13160,26320,263,3760,37
1880,1315000,13150,26300,263,3757,37
1881,1349000,13490,26980,269,3854,38
1882,1274000,12740,25480,254,3640,36
1883,1412000,14120,28240,282,4034,40
1884,1850000,18500,37000,370,5285,52
1885,1863000,18630,37260,372,5322,53
1886,1803000,18030,36060,360,5151,51
1887,1825000,18250,36500,365,5214,52
1888,2032000,20320,40640,406,5805,58
1889,1470000,14700,29400,294,4200,42
1890,1581000,15810,31620,316,4517,45
1891,1410000,14100,28200,282,4028,40
1892,1371000,13710,27420,274,3917,39
1893,1465000,14650,29300,293,4185,41
1894,1404000,14040,28080,280,4011,40
1895,1423000,14230,28460,284,4065,40
1896,1437000,14370,28740,287,4105,41
1897,1463000,14630,29260,292,4180,41
1898,1375000,13750,27500,275,3928,39
1899,1384000,13840,27680,276,3954,39
1900,1364000,13640,27280,272,3897,38
1901,1382000,13820,27640,276,3948,39
1902,1365000,13650,27300,273,3900,39
1903,1362000,13620,27240,272,3891,38
1904,1339000,13390,26780,267,3825,38
1905,1341000,13410,26820,268,3831,38
1906,1334000,13340,26680,266,3811,38
1907,1391000,13910,27820,278,3974,39
1908,1405000,14050,28100,281,4014,40
1909,1333000,13330,26660,266,3808,38
1910,1340000,13400,26800,268,3828,38
1911,1307000,13070,26140,261,3734,37
1912,1298000,12980,25960,259,3708,37
1913,1309000,13090,26180,261,3740,37
1914,1336000,13360,26720,267,3817,38
1915,1293000,12930,25860,258,3694,36
1916,1321000,13210,26420,264,3774,37
1917,1401000,14010,28020,280,4002,40
1918,1458000,14580,29160,291,4165,41
1919,1348000,13480,26960,269,3851,38
1920,1330000,13300,26600,266,3800,38
1921,1325000,13250,26500,265,3785,37
1922,1350000,13500,27000,270,3857,38
1923,1308000,13080,26160,261,3737,37
1924,1334000,13340,26680,266,3811,38
1925,1331000,13310,26620,266,3802,38
1926,1444000,14440,28880,288,4125,41
1927,1508000,15080,30160,301,4308,43
1928,1512000,15120,30240,302,4320,43
1929,1510000,15100,30200,302,4314,43
1930,1335000,13350,26700,267,3814,38
1931,1306000,13060,26120,261,3731,37
1932,1534000,15340,30680,306,4382,43
1933,1329000,13290,26580,265,3797,37
1934,1342000,13420,26840,268,3834,38
1935,1327000,13270,26540,265,3791,37
1936,1328000,13280,26560,265,3794,37
1937,1327000,13270,26540,265,3791,37
1938,1524000,15240,30480,304,4354,43
1939,1319000,13190,26380,263,3768,37
1940,1358000,13580,27160,271,3880,38
1941,1307000,13070,26140,261,3734,37
1942,1453000,14530,29060,290,4151,41
1943,1287000,12870,25740,257,3677,36
1944,1398000,13980,27960,279,3994,39
1945,1327000,13270,26540,265,3791,37
1946,1324000,13240,26480,264,3782,37
1947,1324000,13240,26480,264,3782,37
1948,1290000,12900,25800,258,3685,36
1949,1387000,13870,27740,277,3962,39
1950,1316000,13160,26320,263,3760,37
1951,1291000,12910,25820,258,3688,36
1952,1307000,13070,26140,261,3734,37
1953,1297000,12970,25940,259,3705,37
1954,1303000,13030,26060,260,3722,37
1955,1332000,13320,26640,266,3805,38
1956,1321000,13210,26420,264,3774,37
1957,1321000,13210,26420,264,3774,37
1958,1349000,13490,26980,269,3854,38
1959,1320000,13200,26400,264,3771,37
1960,1321000,13210,26420,264,3774,37
1961,1324000,13240,26480,264,3782,37
1962,1324000,13240,26480,264,3782,37
1963,1534000,15340,30680,306,4382,43
1964,1358000,13580,27160,271,3880,38
1965,1339000,13390,26780,267,3825,38
1966,1331000,13310,26620,266,3802,38
1967,1289000,12890,25780,257,3682,36
1968,1332000,13320,26640,266,3805,38
1969,1324000,13240,26480,264,3782,37
1970,1303000,13030,26060,260,3722,37
1971,1305000,13050,26100,261,3728,37
1972,1283000,12830,25660,256,3665,36
1973,1302000,13020,26040,260,3720,37
1974,1349000,13490,26980,269,3854,38
1975,1316000,13160,26320,263,3760,37
1976,1322000,13220,26440,264,3777,37
1977,1381000,13810,27620,276,3945,39
1978,1316000,13160,26320,263,3760,37
1979,1316000,13160,26320,263,3760,37
1980,1315000,13150,26300,263,3757,37
1981,1644000,16440,32880,328,4697,46
1982,1427000,14270,28540,285,4077,40
1983,1336000,13360,26720,267,3817,38
1984,1331000,13310,26620,266,3802,38
1985,1332000,13320,26640,266,3805,38
1986,1310000,13100,26200,262,3742,37
1987,1279000,12790,25580,255,3654,36
1988,1272000,12720,25440,254,3634,36
1989,1306000,13060,26120,261,3731,37
1990,1292000,12920,25840,258,3691,36
1991,1313000,13130,26260,262,3751,37
1992,1347000,13470,26940,269,3848,38
1993,1340000,13400,26800,268,3828,38
1994,1346000,13460,26920,269,3845,38
1995,1327000,13270,26540,265,3791,37
1996,1347000,13470,26940,269,3848,38
1997,1371000,13710,27420,274,3917,39
1998,1351000,13510,27020,270,3860,38
1999,1332000,13320,26640,266,3805,38
