# Iterations: 2000
# Rows      : 100
# Cols      : 55
# Levels    : 7
# Ntrees    : 100
# Ntrees internal   : 700
iter,total_time,time_per_row,time_per_tree,time_per_row_tree,time_per_inter_tree,time_per_row_inter_tree
720,2887000,28870,28870,288,4124,41
721,2962000,29620,29620,296,4231,42
722,2908000,29080,29080,290,4154,41
723,2948000,29480,29480,294,4211,42
724,2956000,29560,29560,295,4222,42
725,5522000,55220,55220,552,7888,78
726,4766000,47660,47660,476,6808,68
727,3553000,35530,35530,355,5075,50
728,2959000,29590,29590,295,4227,42
729,2975000,29750,29750,297,4250,42
730,2855000,28550,28550,285,4078,40
731,3027000,30270,30270,302,4324,43
732,2945000,29450,29450,294,4207,42
733,3024000,30240,30240,302,4320,43
734,3026000,30260,30260,302,4322,43
735,2844000,28440,28440,284,4062,40
736,2778000,27780,27780,277,3968,39
737,2777000,27770,27770,277,3967,39
738,2893000,28930,28930,289,4132,41
739,2836000,28360,28360,283,4051,40
740,2818000,28180,28180,281,4025,40
741,2900000,29000,29000,290,4142,41
742,2824000,28240,28240,282,4034,40
743,2813000,28130,28130,281,4018,40
744,2808000,28080,28080,280,4011,40
745,2773000,27730,27730,277,3961,39
746,2749000,27490,27490,274,3927,39
747,2912000,29120,29120,291,4160,41
748,2817000,28170,28170,281,4024,40
749,2932000,29320,29320,293,4188,41
750,2815000,28150,28150,281,4021,40
751,2736000,27360,27360,273,3908,39
752,2826000,28260,28260,282,4037,40
753,2807000,28070,28070,280,4010,40
754,2941000,29410,29410,294,4201,42
755,2815000,28150,28150,281,4021,40
756,2910000,29100,29100,291,4157,41
757,2807000,28070,28070,280,4010,40
758,2820000,28200,28200,282,4028,40
759,2806000,28060,28060,280,4008,40
760,2832000,28320,28320,283,4045,40
761,2761000,27610,27610,276,3944,39
762,2708000,27080,27080,270,3868,38
763,2820000,28200,28200,282,4028,40
764,2955000,29550,29550,295,4221,42
765,2892000,28920,28920,289,4131,41
766,2849000,28490,28490,284,4070,40
767,2852000,28520,28520,285,4074,40
768,2867000,28670,28670,286,4095,40
769,2847000,28470,28470,284,4067,40
770,2827000,28270,28270,282,4038,40
771,2791000,27910,27910,279,3987,39
772,2779000,27790,27790,277,3970,39
773,2873000,28730,28730,287,4104,41
774,2796000,27960,27960,279,3994,39
775,2870000,28700,28700,287,4100,41
776,2766000,27660,27660,276,3951,39
777,2789000,27890,27890,278,3984,39
778,2833000,28330,28330,283,4047,40
779,2812000,28120,28120,281,4017,40
780,2814000,28140,28140,281,4020,40
781,2813000,28130,28130,281,4018,40
782,2816000,28160,28160,281,4022,40
783,2793000,27930,27930,279,3990,39
784,2771000,27710,27710,277,3958,39
785,2809000,28090,28090,280,4012,40
786,2807000,28070,28070,280,4010,40
787,2798000,27980,27980,279,3997,39
788,2814000,28140,28140,281,4020,40
789,2813000,28130,28130,281,4018,40
790,2745000,27450,27450,274,3921,39
791,2823000,28230,28230,282,4032,40
792,2789000,27890,27890,278,3984,39
793,2816000,28160,28160,281,4022,40
794,2807000,28070,28070,280,4010,40
795,2826000,28260,28260,282,4037,40
796,2822000,28220,28220,282,4031,40
797,2827000,28270,28270,282,4038,40
798,2838000,28380,28380,283,4054,40
799,2820000,28200,28200,282,4028,40
800,3083000,30830,30830,308,4404,44
801,2994000,29940,29940,299,4277,42
802,3001000,30010,30010,300,4287,42
803,2880000,28800,28800,288,4114,41
804,2877000,28770,28770,287,4110,41
805,2887000,28870,28870,288,4124,41
806,2892000,28920,28920,289,4131,41
807,2938000,29380,29380,293,4197,41
808,2965000,29650,29650,296,4235,42
809,2954000,29540,29540,295,4220,42
810,2992000,29920,29920,299,4274,42
811,2915000,29150,29150,291,4164,41
812,2937000,29370,29370,293,4195,41
813,2812000,28120,28120,281,4017,40
814,2754000,27540,27540,275,3934,39
815,2754000,27540,27540,275,3934,39
816,2792000,27920,27920,279,3988,39
817,2824000,28240,28240,282,4034,40
818,2798000,27980,27980,279,3997,39
819,2815000,28150,28150,281,4021,40
820,2825000,28250,28250,282,4035,40
821,2809000,28090,28090,280,4012,40
822,2824000,28240,28240,282,4034,40
823,2811000,28110,28110,281,4015,40
824,2805000,28050,28050,280,4007,40
825,2797000,27970,27970,279,3995,39
826,2875000,28750,28750,287,4107,41
827,2815000,28150,28150,281,4021,40
828,3646000,36460,36460,364,5208,52
829,4279000,42790,42790,427,6112,61
830,3875000,38750,38750,387,5535,55
831,2968000,29680,29680,296,4240,42
832,2965000,29650,29650,296,4235,42
833,2939000,29390,29390,293,4198,41
834,4769000,47690,47690,476,6812,68
835,2940000,29400,29400,294,4200,42
836,2929000,29290,29290,292,4184,41
837,2901000,29010,29010,290,4144,41
838,2940000,29400,29400,294,4200,42
839,2913000,29130,29130,291,4161,41
840,2909000,29090,29090,290,4155,41
841,2895000,28950,28950,289,4135,41
842,3107000,31070,31070,310,4438,44
843,2981000,29810,29810,298,4258,42
844,2959000,29590,29590,295,4227,42
845,2970000,29700,29700,297,4242,42
846,2915000,29150,29150,291,4164,41
847,2892000,28920,28920,289,4131,41
848,2901000,29010,29010,290,4144,41
849,2888000,28880,28880,288,4125,41
850,2877000,28770,28770,287,4110,41
851,2859000,28590,28590,285,4084,40
852,2855000,28550,28550,285,4078,40
853,2880000,28800,28800,288,4114,41
854,2882000,28820,28820,288,4117,41
855,2921000,29210,29210,292,4172,41
856,2871000,28710,28710,287,4101,41
857,2870000,28700,28700,287,4100,41
858,2792000,27920,27920,279,3988,39
859,2913000,29130,29130,291,4161,41
860,2849000,28490,28490,284,4070,40
861,2847000,28470,28470,284,4067,40
862,2887000,28870,28870,288,4124,41
863,2890000,28900,28900,289,4128,41
864,2872000,28720,28720,287,4102,41
865,2883000,28830,28830,288,4118,41
866,2900000,29000,29000,290,4142,41
867,2816000,28160,28160,281,4022,40
868,3136000,31360,31360,313,4480,44
869,2875000,28750,28750,287,4107,41
870,2968000,29680,29680,296,4240,42
871,2924000,29240,29240,292,4177,41
872,2934000,29340,29340,293,4191,41
873,2905000,29050,29050,290,4150,41
874,2854000,28540,28540,285,4077,40
875,2854000,28540,28540,285,4077,40
876,3216000,32160,32160,321,4594,45
877,3179000,31790,31790,317,4541,45
878,2870000,28700,28700,287,4100,41
879,2857000,28570,28570,285,4081,40
880,2852000,28520,28520,285,4074,40
881,2897000,28970,28970,289,4138,41
882,2892000,28920,28920,289,4131,41
883,2868000,28680,28680,286,4097,40
884,2777000,27770,27770,277,3967,39
885,3079000,30790,30790,307,4398,43
886,3028000,30280,30280,302,4325,43
887,2945000,29450,29450,294,4207,42
888,2917000,29170,29170,291,4167,41
889,2881000,28810,28810,288,4115,41
890,2919000,29190,29190,291,4170,41
891,2913000,29130,29130,291,4161,41
892,2914000,29140,29140,291,4162,41
893,3165000,31650,31650,316,4521,45
894,2948000,29480,29480,294,4211,42
895,2952000,29520,29520,295,4217,42
896,2839000,28390,28390,283,4055,40
897,2778000,27780,27780,277,3968,39
898,2897000,28970,28970,289,4138,41
899,2818000,28180,28180,281,4025,40
900,2802000,28020,28020,280,4002,40
901,2826000,28260,28260,282,4037,40
902,3315000,33150,33150,331,4735,47
903,2883000,28830,28830,288,4118,41
904,2858000,28580,28580,285,4082,40
905,2912000,29120,29120,291,4160,41
906,2796000,27960,27960,279,3994,39
907,2832000,28320,28320,283,4045,40
908,2759000,27590,27590,275,3941,39
909,2854000,28540,28540,285,4077,40
910,2776000,27760,27760,277,3965,39
911,2800000,28000,28000,280,4000,40
912,2868000,28680,28680,286,4097,40
913,2867000,28670,28670,286,4095,40
914,2777000,27770,27770,277,3967,39
915,2863000,28630,28630,286,4090,40
916,2824000,28240,28240,282,4034,40
917,2788000,27880,27880,278,3982,39
918,2750000,27500,27500,275,3928,39
919,2832000,28320,28320,283,4045,40
920,3169000,31690,31690,316,4527,45
921,2869000,28690,28690,286,4098,40
922,2941000,29410,29410,294,4201,42
923,3163000,31630,31630,316,4518,45
924,3003000,30030,30030,300,4290,42
925,2882000,28820,28820,288,4117,41
926,2881000,28810,28810,288,4115,41
927,2904000,29040,29040,290,4148,41
928,3032000,30320,30320,303,4331,43
929,2974000,29740,29740,297,4248,42
930,2855000,28550,28550,285,4078,40
931,2809000,28090,28090,280,4012,40
932,2712000,27120,27120,271,3874,38
933,2884000,28840,28840,288,4120,41
934,2819000,28190,28190,281,4027,40
935,2811000,28110,28110,281,4015,40
936,2876000,28760,28760,287,4108,41
937,3150000,31500,31500,315,4500,45
938,2808000,28080,28080,280,4011,40
939,2838000,28380,28380,283,4054,40
940,2776000,27760,27760,277,3965,39
941,2773000,27730,27730,277,3961,39
942,2776000,27760,27760,277,3965,39
943,2826000,28260,28260,282,4037,40
944,2832000,28320,28320,283,4045,40
945,2801000,28010,28010,280,4001,40
946,2819000,28190,28190,281,4027,40
947,2789000,27890,27890,278,3984,39
948,2849000,28490,28490,284,4070,40
949,2816000,28160,28160,281,4022,40
950,2820000,28200,28200,282,4028,40
951,2889000,28890,28890,288,4127,41
952,2807000,28070,28070,280,4010,40
953,2811000,28110,28110,281,4015,40
954,2821000,28210,28210,282,4030,40
955,2911000,29110,29110,291,4158,41
956,2871000,28710,28710,287,4101,41
957,2837000,28370,28370,283,4052,40
958,2794000,27940,27940,279,3991,39
959,2764000,27640,27640,276,3948,39
960,2747000,27470,27470,274,3924,39
961,3132000,31320,31320,313,4474,44
962,2874000,28740,28740,287,4105,41
963,3043000,30430,30430,304,4347,43
964,2866000,28660,28660,286,4094,40
965,2914000,29140,29140,291,4162,41
966,2836000,28360,28360,283,4051,40
967,2768000,27680,27680,276,3954,39
968,2968000,29680,29680,296,4240,42
969,2830000,28300,28300,283,4042,40
970,2829000,28290,28290,282,4041,40
971,2826000,28260,28260,282,4037,40
972,3140000,31400,31400,314,4485,44
973,2936000,29360,29360,293,4194,41
974,2823000,28230,28230,282,4032,40
975,2874000,28740,28740,287,4105,41
976,3448000,34480,34480,344,4925,49
977,3392000,33920,33920,339,4845,48
978,3819000,38190,38190,381,5455,54
979,3151000,31510,31510,315,4501,45
980,3096000,30960,30960,309,4422,44
981,2902000,29020,29020,290,4145,41
982,2973000,29730,29730,297,4247,42
983,2812000,28120,28120,281,4017,40
984,3143000,31430,31430,314,4490,44
985,2858000,28580,28580,285,4082,40
986,2824000,28240,28240,282,4034,40
987,2848000,28480,28480,284,4068,40
988,2815000,28150,28150,281,4021,40
989,2789000,27890,27890,278,3984,39
990,2803000,28030,28030,280,4004,40
991,2857000,28570,28570,285,4081,40
992,2824000,28240,28240,282,4034,40
993,2790000,27900,27900,279,3985,39
994,2775000,27750,27750,277,3964,39
995,2814000,28140,28140,281,4020,40
996,2836000,28360,28360,283,4051,40
997,2811000,28110,28110,281,4015,40
998,3236000,32360,32360,323,4622,46
999,2953000,29530,29530,295,4218,42
1000,2912000,29120,29120,291,4160,41
1001,3213000,32130,32130,321,4590,45
1002,2952000,29520,29520,295,4217,42
1003,2896000,28960,28960,289,4137,41
1004,2919000,29190,29190,291,4170,41
1005,2902000,29020,29020,290,4145,41
1006,3074000,30740,30740,307,4391,43
1007,2938000,29380,29380,293,4197,41
1008,2913000,29130,29130,291,4161,41
1009,2825000,28250,28250,282,4035,40
1010,2818000,28180,28180,281,4025,40
1011,2776000,27760,27760,277,3965,39
1012,2784000,27840,27840,278,3977,39
1013,2821000,28210,28210,282,4030,40
1014,2850000,28500,28500,285,4071,40
1015,3357000,33570,33570,335,4795,47
1016,2884000,28840,28840,288,4120,41
1017,2982000,29820,29820,298,4260,42
1018,3023000,30230,30230,302,4318,43
1019,3043000,30430,30430,304,4347,43
1020,2773000,27730,27730,277,3961,39
1021,2754000,27540,27540,275,3934,39
1022,2829000,28290,28290,282,4041,40
1023,2837000,28370,28370,283,4052,40
1024,2760000,27600,27600,276,3942,39
1025,2921000,29210,29210,292,4172,41
1026,2811000,28110,28110,281,4015,40
1027,2763000,27630,27630,276,3947,39
1028,2817000,28170,28170,281,4024,40
1029,2720000,27200,27200,272,3885,38
1030,2715000,27150,27150,271,3878,38
1031,2804000,28040,28040,280,4005,40
1032,2776000,27760,27760,277,3965,39
1033,2795000,27950,27950,279,3992,39
1034,2825000,28250,28250,282,4035,40
1035,2795000,27950,27950,279,3992,39
1036,2806000,28060,28060,280,4008,40
1037,2798000,27980,27980,279,3997,39
1038,2746000,27460,27460,274,3922,39
1039,2948000,29480,29480,294,4211,42
1040,4651000,46510,46510,465,6644,66
1041,3854000,38540,38540,385,5505,55
1042,3308000,33080,33080,330,4725,47
1043,2885000,28850,28850,288,4121,41
1044,2873000,28730,28730,287,4104,41
1045,2878000,28780,28780,287,4111,41
1046,2905000,29050,29050,290,4150,41
1047,2875000,28750,28750,287,4107,41
1048,2912000,29120,29120,291,4160,41
1049,2913000,29130,29130,291,4161,41
1050,2876000,28760,28760,287,4108,41
1051,2824000,28240,28240,282,4034,40
1052,2946000,29460,29460,294,4208,42
1053,2869000,28690,28690,286,4098,40
1054,2871000,28710,28710,287,4101,41
1055,2865000,28650,28650,286,4092,40
1056,2905000,29050,29050,290,4150,41
1057,2838000,28380,28380,283,4054,40
1058,2796000,27960,27960,279,3994,39
1059,2904000,29040,29040,290,4148,41
1060,2880000,28800,28800,288,4114,41
1061,2868000,28680,28680,286,4097,40
1062,2873000,28730,28730,287,4104,41
1063,2899000,28990,28990,289,4141,41
1064,5277000,52770,52770,527,7538,75
1065,3833000,38330,38330,383,5475,54
1066,3954000,39540,39540,395,5648,56
1067,2939000,29390,29390,293,4198,41
1068,2927000,29270,29270,292,4181,41
1069,2914000,29140,29140,291,4162,41
1070,3601000,36010,36010,360,5144,51
1071,3775000,37750,37750,377,5392,53
1072,3752000,37520,37520,375,5360,53
1073,4340000,43400,43400,434,6200,62
1074,3631000,36310,36310,363,5187,51
1075,3454000,34540,34540,345,4934,49
1076,2986000,29860,29860,298,4265,42
1077,3002000,30020,30020,300,4288,42
1078,3000000,30000,30000,300,4285,42
1079,2915000,29150,29150,291,4164,41
1080,3028000,30280,30280,302,4325,43
1081,2941000,29410,29410,294,4201,42
1082,3044000,30440,30440,304,4348,43
1083,3637000,36370,36370,363,5195,51
1084,3725000,37250,37250,372,5321,53
1085,3674000,36740,36740,367,5248,52
1086,3477000,34770,34770,347,4967,49
1087,3941000,39410,39410,394,5630,56
1088,3840000,38400,38400,384,5485,54
1089,3517000,35170,35170,351,5024,50
1090,3390000,33900,33900,339,4842,48
1091,3703000,37030,37030,370,5290,52
1092,3293000,32930,32930,329,4704,47
1093,3787000,37870,37870,378,5410,54
1094,3961000,39610,39610,396,5658,56
1095,3906000,39060,39060,390,5580,55
1096,3636000,36360,36360,363,5194,51
1097,3084000,30840,30840,308,4405,44
1098,2846000,28460,28460,284,4065,40
1099,2832000,28320,28320,283,4045,40
1100,3176000,31760,31760,317,4537,45
1101,3484000,34840,34840,348,4977,49
1102,3848000,38480,38480,384,5497,54
1103,3384000,33840,33840,338,4834,48
1104,3495000,34950,34950,349,4992,49
1105,3809000,38090,38090,380,5441,54
1106,3565000,35650,35650,356,5092,50
1107,3611000,36110,36110,361,5158,51
1108,3896000,38960,38960,389,5565,55
1109,3630000,36300,36300,363,5185,51
1110,3864000,38640,38640,386,5520,55
1111,3845000,38450,38450,384,5492,54
1112,3771000,37710,37710,377,5387,53
1113,3001000,30010,30010,300,4287,42
1114,3011000,30110,30110,301,4301,43
1115,3385000,33850,33850,338,4835,48
1116,3287000,32870,32870,328,4695,46
1117,3046000,30460,30460,304,4351,43
1118,3258000,32580,32580,325,4654,46
1119,3668000,36680,36680,366,5240,52
1120,3596000,35960,35960,359,5137,51
1121,3273000,32730,32730,327,4675,46
1122,2971000,29710,29710,297,4244,42
1123,3709000,37090,37090,370,5298,52
1124,3295000,32950,32950,329,4707,47
1125,3020000,30200,30200,302,4314,43
1126,3660000,36600,36600,366,5228,52
1127,3219000,32190,32190,321,4598,45
1128,2874000,28740,28740,287,4105,41
1129,2857000,28570,28570,285,4081,40
1130,2837000,28370,28370,283,4052,40
1131,3311000,33110,33110,331,4730,47
1132,3520000,35200,35200,352,5028,50
1133,3581000,35810,35810,358,5115,51
1134,3315000,33150,33150,331,4735,47
1135,2923000,29230,29230,292,4175,41
1136,2900000,29000,29000,290,4142,41
1137,3067000,30670,30670,306,4381,43
1138,3226000,32260,32260,322,4608,46
1139,3297000,32970,32970,329,4710,47
1140,3642000,36420,36420,364,5202,52
1141,2962000,29620,29620,296,4231,42
1142,2957000,29570,29570,295,4224,42
1143,2939000,29390,29390,293,4198,41
1144,2900000,29000,29000,290,4142,41
1145,2894000,28940,28940,289,4134,41
1146,2900000,29000,29000,290,4142,41
1147,3634000,36340,36340,363,5191,51
1148,3056000,30560,30560,305,4365,43
1149,2893000,28930,28930,289,4132,41
1150,3168000,31680,31680,316,4525,45
1151,3344000,33440,33440,334,4777,47
1152,3358000,33580,33580,335,4797,47
1153,3538000,35380,35380,353,5054,50
1154,3309000,33090,33090,330,4727,47
1155,3389000,33890,33890,338,4841,48
1156,2865000,28650,28650,286,4092,40
1157,2799000,27990,27990,279,3998,39
1158,2828000,28280,28280,282,4040,40
1159,2913000,29130,29130,291,4161,41
1160,2917000,29170,29170,291,4167,41
1161,2811000,28110,28110,281,4015,40
1162,2816000,28160,28160,281,4022,40
1163,5445000,54450,54450,544,7778,77
1164,3152000,31520,31520,315,4502,45
1165,3216000,32160,32160,321,4594,45
1166,2867000,28670,28670,286,4095,40
1167,2805000,28050,28050,280,4007,40
1168,2822000,28220,28220,282,4031,40
1169,2884000,28840,28840,288,4120,41
1170,2971000,29710,29710,297,4244,42
1171,3401000,34010,34010,340,4858,48
1172,3648000,36480,36480,364,5211,52
1173,2917000,29170,29170,291,4167,41
1174,3003000,30030,30030,300,4290,42
1175,2854000,28540,28540,285,4077,40
1176,2828000,28280,28280,282,4040,40
1177,2792000,27920,27920,279,3988,39
1178,2873000,28730,28730,287,4104,41
1179,2876000,28760,28760,287,4108,41
1180,2845000,28450,28450,284,4064,40
1181,2816000,28160,28160,281,4022,40
1182,2820000,28200,28200,282,4028,40
1183,2830000,28300,28300,283,4042,40
1184,2820000,28200,28200,282,4028,40
1185,2828000,28280,28280,282,4040,40
1186,2925000,29250,29250,292,4178,41
1187,3091000,30910,30910,309,4415,44
1188,3647000,36470,36470,364,5210,52
1189,3503000,35030,35030,350,5004,50
1190,2871000,28710,28710,287,4101,41
1191,2887000,28870,28870,288,4124,41
1192,2822000,28220,28220,282,4031,40
1193,2824000,28240,28240,282,4034,40
1194,2872000,28720,28720,287,4102,41
1195,2927000,29270,29270,292,4181,41
1196,2826000,28260,28260,282,4037,40
1197,2899000,28990,28990,289,4141,41
1198,2958000,29580,29580,295,4225,42
1199,3027000,30270,30270,302,4324,43
1200,3076000,30760,30760,307,4394,43
1201,2864000,28640,28640,286,4091,40
1202,2841000,28410,28410,284,4058,40
1203,2853000,28530,28530,285,4075,40
1204,2919000,29190,29190,291,4170,41
1205,2951000,29510,29510,295,4215,42
1206,2838000,28380,28380,283,4054,40
1207,2796000,27960,27960,279,3994,39
1208,2832000,28320,28320,283,4045,40
1209,2919000,29190,29190,291,4170,41
1210,2798000,27980,27980,279,3997,39
1211,2809000,28090,28090,280,4012,40
1212,2810000,28100,28100,281,4014,40
1213,3922000,39220,39220,392,5602,56
1214,3500000,35000,35000,350,5000,50
1215,3719000,37190,37190,371,5312,53
1216,3347000,33470,33470,334,4781,47
1217,3087000,30870,30870,308,4410,44
1218,3523000,35230,35230,352,5032,50
1219,2965000,29650,29650,296,4235,42
1220,2922000,29220,29220,292,4174,41
1221,2960000,29600,29600,296,4228,42
1222,2908000,29080,29080,290,4154,41
1223,2848000,28480,28480,284,4068,40
1224,2882000,28820,28820,288,4117,41
1225,2894000,28940,28940,289,4134,41
1226,2887000,28870,28870,288,4124,41
1227,2885000,28850,28850,288,4121,41
1228,2887000,28870,28870,288,4124,41
1229,3220000,32200,32200,322,4600,46
1230,3185000,31850,31850,318,4550,45
1231,3007000,30070,30070,300,4295,42
1232,2955000,29550,29550,295,4221,42
1233,2972000,29720,29720,297,4245,42
1234,2920000,29200,29200,292,4171,41
1235,2896000,28960,28960,289,4137,41
1236,2915000,29150,29150,291,4164,41
1237,3310000,33100,33100,331,4728,47
1238,3525000,35250,35250,352,5035,50
1239,3072000,30720,30720,307,4388,43
1240,3503000,35030,35030,350,5004,50
1241,3308000,33080,33080,330,4725,47
1242,3032000,30320,30320,303,4331,43
1243,2926000,29260,29260,292,4180,41
1244,2914000,29140,29140,291,4162,41
1245,2871000,28710,28710,287,4101,41
1246,2883000,28830,28830,288,4118,41
1247,2888000,28880,28880,288,4125,41
1248,2885000,28850,28850,288,4121,41
1249,2915000,29150,29150,291,4164,41
1250,2887000,28870,28870,288,4124,41
1251,2886000,28860,28860,288,4122,41
1252,2890000,28900,28900,289,4128,41
1253,2891000,28910,28910,289,4130,41
1254,3694000,36940,36940,369,5277,52
1255,3011000,30110,30110,301,4301,43
1256,2856000,28560,28560,285,4080,40
1257,2854000,28540,28540,285,4077,40
1258,2852000,28520,28520,285,4074,40
1259,2843000,28430,28430,284,4061,40
1260,2930000,29300,29300,293,4185,41
1261,2886000,28860,28860,288,4122,41
1262,2913000,29130,29130,291,4161,41
1263,2896000,28960,28960,289,4137,41
1264,2817000,28170,28170,281,4024,40
1265,2838000,28380,28380,283,4054,40
1266,2866000,28660,28660,286,4094,40
1267,2933000,29330,29330,293,4190,41
1268,2910000,29100,29100,291,4157,41
1269,2836000,28360,28360,283,4051,40
1270,2837000,28370,28370,283,4052,40
1271,2989000,29890,29890,298,4270,42
1272,3105000,31050,31050,310,4435,44
1273,2920000,29200,29200,292,4171,41
1274,2897000,28970,28970,289,4138,41
1275,2925000,29250,29250,292,4178,41
1276,2986000,29860,29860,298,4265,42
1277,2866000,28660,28660,286,4094,40
1278,2863000,28630,28630,286,4090,40
1279,2976000,29760,29760,297,4251,42
1280,2829000,28290,28290,282,4041,40
1281,3037000,30370,30370,303,4338,43
1282,3049000,30490,30490,304,4355,43
1283,4186000,41860,41860,418,5980,59
1284,3700000,37000,37000,370,5285,52
1285,3355000,33550,33550,335,4792,47
1286,3025000,30250,30250,302,4321,43
1287,2925000,29250,29250,292,4178,41
1288,2918000,29180,29180,291,4168,41
1289,2840000,28400,28400,284,4057,40
1290,2812000,28120,28120,281,4017,40
1291,2798000,27980,27980,279,3997,39
1292,2751000,27510,27510,275,3930,39
1293,2743000,27430,27430,274,3918,39
1294,2763000,27630,27630,276,3947,39
1295,2790000,27900,27900,279,3985,39
1296,2903000,29030,29030,290,4147,41
1297,2810000,28100,28100,281,4014,40
1298,2797000,27970,27970,279,3995,39
1299,2758000,27580,27580,275,3940,39
1300,2885000,28850,28850,288,4121,41
1301,2832000,28320,28320,283,4045,40
1302,2857000,28570,28570,285,4081,40
1303,2848000,28480,28480,284,4068,40
1304,2850000,28500,28500,285,4071,40
1305,3122000,31220,31220,312,4460,44
1306,2978000,29780,29780,297,4254,42
1307,3143000,31430,31430,314,4490,44
1308,3376000,33760,33760,337,4822,48
1309,3070000,30700,30700,307,4385,43
1310,3198000,31980,31980,319,4568,45
1311,3044000,30440,30440,304,4348,43
1312,2893000,28930,28930,289,4132,41
1313,3088000,30880,30880,308,4411,44
1314,2970000,29700,29700,297,4242,42
1315,2978000,29780,29780,297,4254,42
1316,2920000,29200,29200,292,4171,41
1317,2910000,29100,29100,291,4157,41
1318,2889000,28890,28890,288,4127,41
1319,2953000,29530,29530,295,4218,42
1320,2913000,29130,29130,291,4161,41
1321,3041000,30410,30410,304,4344,43
1322,2995000,29950,29950,299,4278,42
1323,2934000,29340,29340,293,4191,41
1324,2975000,29750,29750,297,4250,42
1325,3025000,30250,30250,302,4321,43
1326,2959000,29590,29590,295,4227,42
1327,2909000,29090,29090,290,4155,41
1328,2898000,28980,28980,289,4140,41
1329,2880000,28800,28800,288,4114,41
1330,2929000,29290,29290,292,4184,41
1331,2936000,29360,29360,293,4194,41
1332,2879000,28790,28790,287,4112,41
1333,2919000,29190,29190,291,4170,41
1334,2897000,28970,28970,289,4138,41
1335,2886000,28860,28860,288,4122,41
1336,2887000,28870,28870,288,4124,41
1337,2899000,28990,28990,289,4141,41
1338,3062000,30620,30620,306,4374,43
1339,2909000,29090,29090,290,4155,41
1340,2883000,28830,28830,288,4118,41
1341,2892000,28920,28920,289,4131,41
1342,2878000,28780,28780,287,4111,41
1343,2929000,29290,29290,292,4184,41
1344,2914000,29140,29140,291,4162,41
1345,2906000,29060,29060,290,4151,41
1346,2870000,28700,28700,287,4100,41
1347,2842000,28420,28420,284,4060,40
1348,2990000,29900,29900,299,4271,42
1349,2882000,28820,28820,288,4117,41
1350,2891000,28910,28910,289,4130,41
1351,2928000,29280,29280,292,4182,41
1352,2892000,28920,28920,289,4131,41
1353,2834000,28340,28340,283,4048,40
1354,2813000,28130,28130,281,4018,40
1355,2849000,28490,28490,284,4070,40
1356,2891000,28910,28910,289,4130,41
1357,2882000,28820,28820,288,4117,41
1358,2873000,28730,28730,287,4104,41
1359,2891000,28910,28910,289,4130,41
1360,2962000,29620,29620,296,4231,42
1361,2901000,29010,29010,290,4144,41
1362,2879000,28790,28790,287,4112,41
1363,2885000,28850,28850,288,4121,41
1364,2923000,29230,29230,292,4175,41
1365,3020000,30200,30200,302,4314,43
1366,3013000,30130,30130,301,4304,43
1367,2822000,28220,28220,282,4031,40
1368,2901000,29010,29010,290,4144,41
1369,2819000,28190,28190,281,4027,40
1370,2799000,27990,27990,279,3998,39
1371,2836000,28360,28360,283,4051,40
1372,2848000,28480,28480,284,4068,40
1373,3799000,37990,37990,379,5427,54
1374,4045000,40450,40450,404,5778,57
1375,3736000,37360,37360,373,5337,53
1376,2853000,28530,28530,285,4075,40
1377,2776000,27760,27760,277,3965,39
1378,2810000,28100,28100,281,4014,40
1379,2999000,29990,29990,299,4284,42
1380,2893000,28930,28930,289,4132,41
1381,2818000,28180,28180,281,4025,40
1382,5150000,51500,51500,515,7357,73
1383,5375000,53750,53750,537,7678,76
1384,3587000,35870,35870,358,5124,51
1385,2965000,29650,29650,296,4235,42
1386,2929000,29290,29290,292,4184,41
1387,2905000,29050,29050,290,4150,41
1388,3063000,30630,30630,306,4375,43
1389,2973000,29730,29730,297,4247,42
1390,2898000,28980,28980,289,4140,41
1391,2894000,28940,28940,289,4134,41
1392,2890000,28900,28900,289,4128,41
1393,2884000,28840,28840,288,4120,41
1394,2807000,28070,28070,280,4010,40
1395,2956000,29560,29560,295,4222,42
1396,2881000,28810,28810,288,4115,41
1397,2880000,28800,28800,288,4114,41
1398,2877000,28770,28770,287,4110,41
1399,2882000,28820,28820,288,4117,41
1400,2945000,29450,29450,294,4207,42
1401,3029000,30290,30290,302,4327,43
1402,2885000,28850,28850,288,4121,41
1403,2832000,28320,28320,283,4045,40
1404,2813000,28130,28130,281,4018,40
1405,2944000,29440,29440,294,4205,42
1406,2884000,28840,28840,288,4120,41
1407,2878000,28780,28780,287,4111,41
1408,2883000,28830,28830,288,4118,41
1409,2941000,29410,29410,294,4201,42
1410,2931000,29310,29310,293,4187,41
1411,2866000,28660,28660,286,4094,40
1412,2783000,27830,27830,278,3975,39
1413,2821000,28210,28210,282,4030,40
1414,2837000,28370,28370,283,4052,40
1415,2929000,29290,29290,292,4184,41
1416,2878000,28780,28780,287,4111,41
1417,2844000,28440,28440,284,4062,40
1418,2812000,28120,28120,281,4017,40
1419,2835000,28350,28350,283,4050,40
1420,2879000,28790,28790,287,4112,41
1421,2910000,29100,29100,291,4157,41
1422,3164000,31640,31640,316,4520,45
1423,2944000,29440,29440,294,4205,42
1424,2828000,28280,28280,282,4040,40
1425,2751000,27510,27510,275,3930,39
1426,2903000,29030,29030,290,4147,41
1427,2948000,29480,29480,294,4211,42
