# Iterations: 2000
# Rows      : 100
# Cols      : 55
# Levels    : 7
# Ntrees    : 100
# Ntrees internal   : 700
iter,total_time,time_per_row,time_per_tree,time_per_row_tree,time_per_inter_tree,time_per_row_inter_tree
1366,16371000,163710,163710,1637,23387,233
1367,15937000,159370,159370,1593,22767,227
1368,15908000,159080,159080,1590,22725,227
1369,15821000,158210,158210,1582,22601,226
1370,16220000,162200,162200,1622,23171,231
1371,15302000,153020,153020,1530,21860,218
1372,16006000,160060,160060,1600,22865,228
1373,15710000,157100,157100,1571,22442,224
1374,15223000,152230,152230,1522,21747,217
1375,15602000,156020,156020,1560,22288,222
1376,15180000,151800,151800,1518,21685,216
1377,15264000,152640,152640,1526,21805,218
1378,18359000,183590,183590,1835,26227,262
1379,17263000,172630,172630,1726,24661,246
1380,16609000,166090,166090,1660,23727,237
1381,15555000,155550,155550,1555,22221,222
1382,15937000,159370,159370,1593,22767,227
1383,15821000,158210,158210,1582,22601,226
1384,15949000,159490,159490,1594,22784,227
1385,16020000,160200,160200,1602,22885,228
1386,15356000,153560,153560,1535,21937,219
1387,15399000,153990,153990,1539,21998,219
1388,15732000,157320,157320,1573,22474,224
1389,15652000,156520,156520,1565,22360,223
1390,15282000,152820,152820,1528,21831,218
1391,27548000,275480,275480,2754,39354,393
1392,21219000,212190,212190,2121,30312,303
1393,22966000,229660,229660,2296,32808,328
1394,24281000,242810,242810,2428,34687,346
1395,21150000,211500,211500,2115,30214,302
1396,22552000,225520,225520,2255,32217,322
1397,20861000,208610,208610,2086,29801,298
1398,24548000,245480,245480,2454,35068,350
1399,27008000,270080,270080,2700,38582,385
1400,28629000,286290,286290,2862,40898,408
1401,24191000,241910,241910,2419,34558,345
1402,17987000,179870,179870,1798,25695,256
1403,17555000,175550,175550,1755,25078,250
1404,19417000,194170,194170,1941,27738,277
1405,19387000,193870,193870,1938,27695,276
1406,20583000,205830,205830,2058,29404,294
1407,17547000,175470,175470,1754,25067,250
1408,20068000,200680,200680,2006,28668,286
1409,17800000,178000,178000,1780,25428,254
1410,19039000,190390,190390,1903,27198,271
1411,19413000,194130,194130,1941,27732,277
1412,19124000,191240,191240,1912,27320,273
1413,19452000,194520,194520,1945,27788,277
1414,19918000,199180,199180,1991,28454,284
1415,20919000,209190,209190,2091,29884,298
1416,16882000,168820,168820,1688,24117,241
1417,15597000,155970,155970,1559,22281,222
1418,15368000,153680,153680,1536,21954,219
1419,15527000,155270,155270,1552,22181,221
1420,16072000,160720,160720,1607,22960,229
1421,15904000,159040,159040,1590,22720,227
1422,15488000,154880,154880,1548,22125,221
1423,15505000,155050,155050,1550,22150,221
1424,15769000,157690,157690,1576,22527,225
1425,18507000,185070,185070,1850,26438,264
1426,15749000,157490,157490,1574,22498,224
1427,15459000,154590,154590,1545,22084,220
1428,15310000,153100,153100,1531,21871,218
1429,17185000,171850,171850,1718,24550,245
1430,15366000,153660,153660,1536,21951,219
1431,15278000,152780,152780,1527,21825,218
1432,15487000,154870,154870,1548,22124,221
1433,15554000,155540,155540,1555,22220,222
1434,15484000,154840,154840,1548,22120,221
1435,16292000,162920,162920,1629,23274,232
1436,15890000,158900,158900,1589,22700,227
1437,15600000,156000,156000,1560,22285,222
1438,15406000,154060,154060,1540,22008,220
1439,15449000,154490,154490,1544,22070,220
1440,16796000,167960,167960,1679,23994,239
1441,15870000,158700,158700,1587,22671,226
1442,16222000,162220,162220,1622,23174,231
1443,15446000,154460,154460,1544,22065,220
1444,15480000,154800,154800,1548,22114,221
1445,22621000,226210,226210,2262,32315,323
1446,18364000,183640,183640,1836,26234,262
1447,17329000,173290,173290,1732,24755,247
1448,15571000,155710,155710,1557,22244,222
1449,15731000,157310,157310,1573,22472,224
1450,15686000,156860,156860,1568,22408,224
1451,15097000,150970,150970,1509,21567,215
1452,15506000,155060,155060,1550,22151,221
1453,15639000,156390,156390,1563,22341,223
1454,15878000,158780,158780,1587,22682,226
1455,15818000,158180,158180,1581,22597,225
1456,15353000,153530,153530,1535,21932,219
1457,15462000,154620,154620,1546,22088,220
1458,15589000,155890,155890,1558,22270,222
1459,15713000,157130,157130,1571,22447,224
1460,15874000,158740,158740,1587,22677,226
1461,15188000,151880,151880,1518,21697,216
1462,15146000,151460,151460,1514,21637,216
1463,15636000,156360,156360,1563,22337,223
1464,15165000,151650,151650,1516,21664,216
1465,15554000,155540,155540,1555,22220,222
1466,15586000,155860,155860,1558,22265,222
1467,15227000,152270,152270,1522,21752,217
1468,15738000,157380,157380,1573,22482,224
1469,15383000,153830,153830,1538,21975,219
1470,15462000,154620,154620,1546,22088,220
1471,15706000,157060,157060,1570,22437,224
1472,15346000,153460,153460,1534,21922,219
1473,15679000,156790,156790,1567,22398,223
1474,15424000,154240,154240,1542,22034,220
1475,15204000,152040,152040,1520,21720,217
1476,15521000,155210,155210,1552,22172,221
1477,15168000,151680,151680,1516,21668,216
1478,16508000,165080,165080,1650,23582,235
1479,15855000,158550,158550,1585,22650,226
1480,15618000,156180,156180,1561,22311,223
1481,15922000,159220,159220,1592,22745,227
1482,15245000,152450,152450,1524,21778,217
1483,18786000,187860,187860,1878,26837,268
1484,16557000,165570,165570,1655,23652,236
1485,15401000,154010,154010,1540,22001,220
1486,15489000,154890,154890,1548,22127,221
1487,15567000,155670,155670,1556,22238,222
1488,15268000,152680,152680,1526,21811,218
1489,15600000,156000,156000,1560,22285,222
1490,16384000,163840,163840,1638,23405,234
1491,16117000,161170,161170,1611,23024,230
1492,18661000,186610,186610,1866,26658,266
1493,15485000,154850,154850,1548,22121,221
1494,15571000,155710,155710,1557,22244,222
1495,15646000,156460,156460,1564,22351,223
1496,15803000,158030,158030,1580,22575,225
1497,15855000,158550,158550,1585,22650,226
1498,15878000,158780,158780,1587,22682,226
1499,16636000,166360,166360,1663,23765,237
1500,15837000,158370,158370,1583,22624,226
1501,15495000,154950,154950,1549,22135,221
1502,15523000,155230,155230,1552,22175,221
1503,16436000,164360,164360,1643,23480,234
1504,15925000,159250,159250,1592,22750,227
1505,15777000,157770,157770,1577,22538,225
1506,15700000,157000,157000,1570,22428,224
1507,15454000,154540,154540,1545,22077,220
1508,21938000,219380,219380,2193,31340,313
1509,16014000,160140,160140,1601,22877,228
1510,15674000,156740,156740,1567,22391,223
1511,15459000,154590,154590,1545,22084,220
1512,15808000,158080,158080,1580,22582,225
1513,15673000,156730,156730,1567,22390,223
1514,15551000,155510,155510,1555,22215,222
1515,16178000,161780,161780,1617,23111,231
1516,16708000,167080,167080,1670,23868,238
1517,16518000,165180,165180,1651,23597,235
1518,15741000,157410,157410,1574,22487,224
1519,15261000,152610,152610,1526,21801,218
1520,18769000,187690,187690,1876,26812,268
1521,15820000,158200,158200,1582,22600,226
1522,15585000,155850,155850,1558,22264,222
1523,15593000,155930,155930,1559,22275,222
1524,15346000,153460,153460,1534,21922,219
1525,15871000,158710,158710,1587,22672,226
1526,15731000,157310,157310,1573,22472,224
1527,15616000,156160,156160,1561,22308,223
1528,16356000,163560,163560,1635,23365,233
1529,16004000,160040,160040,1600,22862,228
1530,15779000,157790,157790,1577,22541,225
1531,15958000,159580,159580,1595,22797,227
1532,15653000,156530,156530,1565,22361,223
1533,15812000,158120,158120,1581,22588,225
1534,16055000,160550,160550,1605,22935,229
1535,16110000,161100,161100,1611,23014,230
1536,15760000,157600,157600,1576,22514,225
1537,15339000,153390,153390,1533,21912,219
1538,15458000,154580,154580,1545,22082,220
1539,15375000,153750,153750,1537,21964,219
1540,15398000,153980,153980,1539,21997,219
1541,15707000,157070,157070,1570,22438,224
1542,15194000,151940,151940,1519,21705,217
1543,15348000,153480,153480,1534,21925,219
1544,15471000,154710,154710,1547,22101,221
1545,15999000,159990,159990,1599,22855,228
1546,15682000,156820,156820,1568,22402,224
1547,16290000,162900,162900,1629,23271,232
1548,15140000,151400,151400,1514,21628,216
1549,15910000,159100,159100,1591,22728,227
1550,15309000,153090,153090,1530,21870,218
1551,15263000,152630,152630,1526,21804,218
1552,15763000,157630,157630,1576,22518,225
1553,15305000,153050,153050,1530,21864,218
1554,15814000,158140,158140,1581,22591,225
1555,15337000,153370,153370,1533,21910,219
1556,15212000,152120,152120,1521,21731,217
1557,15629000,156290,156290,1562,22327,223
1558,15461000,154610,154610,1546,22087,220
1559,15494000,154940,154940,1549,22134,221
1560,16030000,160300,160300,1603,22900,229
1561,15541000,155410,155410,1554,22201,222
1562,15657000,156570,156570,1565,22367,223
1563,15692000,156920,156920,1569,22417,224
1564,15563000,155630,155630,1556,22232,222
1565,16134000,161340,161340,1613,23048,230
1566,15885000,158850,158850,1588,22692,226
1567,16915000,169150,169150,1691,24164,241
1568,15696000,156960,156960,1569,22422,224
1569,15570000,155700,155700,1557,22242,222
1570,18850000,188500,188500,1885,26928,269
1571,28915000,289150,289150,2891,41307,413
1572,33280000,332800,332800,3328,47542,475
1573,21903000,219030,219030,2190,31290,312
1574,21662000,216620,216620,2166,30945,309
1575,25964000,259640,259640,2596,37091,370
1576,25627000,256270,256270,2562,36610,366
1577,26812000,268120,268120,2681,38302,383
1578,21888000,218880,218880,2188,31268,312
1579,18728000,187280,187280,1872,26754,267
1580,17738000,177380,177380,1773,25340,253
1581,18144000,181440,181440,1814,25920,259
1582,22020000,220200,220200,2202,31457,314
1583,19005000,190050,190050,1900,27150,271
1584,18645000,186450,186450,1864,26635,266
1585,19881000,198810,198810,1988,28401,284
1586,18971000,189710,189710,1897,27101,271
1587,20501000,205010,205010,2050,29287,292
1588,20066000,200660,200660,2006,28665,286
1589,18846000,188460,188460,1884,26922,269
1590,19361000,193610,193610,1936,27658,276
1591,17937000,179370,179370,1793,25624,256
1592,18608000,186080,186080,1860,26582,265
1593,18814000,188140,188140,1881,26877,268
1594,18135000,181350,181350,1813,25907,259
1595,21044000,210440,210440,2104,30062,300
1596,17450000,174500,174500,1745,24928,249
1597,15999000,159990,159990,1599,22855,228
1598,16326000,163260,163260,1632,23322,233
1599,16459000,164590,164590,1645,23512,235
1600,15895000,158950,158950,1589,22707,227
1601,18649000,186490,186490,1864,26641,266
1602,15986000,159860,159860,1598,22837,228
1603,16302000,163020,163020,1630,23288,232
1604,15659000,156590,156590,1565,22370,223
1605,15891000,158910,158910,1589,22701,227
1606,17386000,173860,173860,1738,24837,248
1607,15785000,157850,157850,1578,22550,225
1608,17167000,171670,171670,1716,24524,245
1609,16117000,161170,161170,1611,23024,230
1610,16347000,163470,163470,1634,23352,233
1611,16011000,160110,160110,1601,22872,228
1612,15707000,157070,157070,1570,22438,224
1613,16642000,166420,166420,1664,23774,237
1614,16559000,165590,165590,1655,23655,236
1615,15897000,158970,158970,1589,22710,227
1616,15949000,159490,159490,1594,22784,227
1617,15881000,158810,158810,1588,22687,226
1618,16171000,161710,161710,1617,23101,231
1619,15571000,155710,155710,1557,22244,222
1620,15483000,154830,154830,1548,22118,221
1621,16338000,163380,163380,1633,23340,233
1622,16746000,167460,167460,1674,23922,239
1623,15886000,158860,158860,1588,22694,226
1624,22129000,221290,221290,2212,31612,316
1625,19511000,195110,195110,1951,27872,278
1626,17624000,176240,176240,1762,25177,251
1627,16838000,168380,168380,1683,24054,240
1628,16097000,160970,160970,1609,22995,229
1629,15810000,158100,158100,1581,22585,225
1630,16752000,167520,167520,1675,23931,239
1631,16068000,160680,160680,1606,22954,229
1632,15505000,155050,155050,1550,22150,221
1633,15888000,158880,158880,1588,22697,226
1634,16248000,162480,162480,1624,23211,232
1635,15377000,153770,153770,1537,21967,219
1636,16508000,165080,165080,1650,23582,235
1637,16354000,163540,163540,1635,23362,233
1638,15595000,155950,155950,1559,22278,222
1639,15791000,157910,157910,1579,22558,225
1640,16383000,163830,163830,1638,23404,234
1641,15869000,158690,158690,1586,22670,226
1642,15438000,154380,154380,1543,22054,220
1643,15463000,154630,154630,1546,22090,220
1644,15867000,158670,158670,1586,22667,226
1645,16223000,162230,162230,1622,23175,231
1646,15710000,157100,157100,1571,22442,224
1647,16017000,160170,160170,1601,22881,228
1648,15275000,152750,152750,1527,21821,218
1649,15935000,159350,159350,1593,22764,227
1650,15319000,153190,153190,1531,21884,218
1651,15550000,155500,155500,1555,22214,222
1652,15699000,156990,156990,1569,22427,224
1653,15424000,154240,154240,1542,22034,220
1654,15538000,155380,155380,1553,22197,221
1655,15789000,157890,157890,1578,22555,225
1656,16482000,164820,164820,1648,23545,235
1657,15959000,159590,159590,1595,22798,227
1658,15705000,157050,157050,1570,22435,224
1659,16024000,160240,160240,1602,22891,228
1660,15658000,156580,156580,1565,22368,223
1661,18596000,185960,185960,1859,26565,265
1662,15647000,156470,156470,1564,22352,223
1663,15595000,155950,155950,1559,22278,222
1664,16408000,164080,164080,1640,23440,234
1665,15935000,159350,159350,1593,22764,227
1666,17334000,173340,173340,1733,24762,247
1667,18190000,181900,181900,1819,25985,259
1668,16825000,168250,168250,1682,24035,240
1669,16955000,169550,169550,1695,24221,242
1670,17649000,176490,176490,1764,25212,252
1671,16761000,167610,167610,1676,23944,239
1672,17891000,178910,178910,1789,25558,255
1673,17806000,178060,178060,1780,25437,254
1674,18229000,182290,182290,1822,26041,260
1675,16513000,165130,165130,1651,23590,235
1676,17833000,178330,178330,1783,25475,254
1677,19054000,190540,190540,1905,27220,272
1678,16956000,169560,169560,1695,24222,242
1679,17233000,172330,172330,1723,24618,246
1680,16886000,168860,168860,1688,24122,241
1681,17049000,170490,170490,1704,24355,243
1682,18828000,188280,188280,1882,26897,268
1683,19409000,194090,194090,1940,27727,277
1684,25348000,253480,253480,2534,36211,362
1685,17982000,179820,179820,1798,25688,256
1686,16707000,167070,167070,1670,23867,238
1687,17059000,170590,170590,1705,24370,243
1688,18653000,186530,186530,1865,26647,266
1689,16618000,166180,166180,1661,23740,237
1690,16790000,167900,167900,1679,23985,239
1691,18009000,180090,180090,1800,25727,257
1692,17372000,173720,173720,1737,24817,248
1693,16840000,168400,168400,1684,24057,240
1694,17410000,174100,174100,1741,24871,248
1695,16893000,168930,168930,1689,24132,241
1696,16772000,167720,167720,1677,23960,239
1697,17172000,171720,171720,1717,24531,245
1698,16955000,169550,169550,1695,24221,242
1699,17418000,174180,174180,1741,24882,248
1700,18318000,183180,183180,1831,26168,261
1701,16818000,168180,168180,1681,24025,240
1702,16752000,167520,167520,1675,23931,239
1703,16129000,161290,161290,1612,23041,230
1704,15392000,153920,153920,1539,21988,219
1705,15541000,155410,155410,1554,22201,222
1706,15596000,155960,155960,1559,22280,222
1707,15576000,155760,155760,1557,22251,222
1708,15224000,152240,152240,1522,21748,217
1709,15170000,151700,151700,1517,21671,216
1710,15519000,155190,155190,1551,22170,221
1711,15337000,153370,153370,1533,21910,219
1712,16009000,160090,160090,1600,22870,228
1713,15718000,157180,157180,1571,22454,224
1714,15166000,151660,151660,1516,21665,216
1715,15901000,159010,159010,1590,22715,227
1716,15898000,158980,158980,1589,22711,227
1717,15574000,155740,155740,1557,22248,222
1718,15855000,158550,158550,1585,22650,226
1719,16551000,165510,165510,1655,23644,236
1720,16456000,164560,164560,1645,23508,235
1721,17103000,171030,171030,1710,24432,244
1722,16884000,168840,168840,1688,24120,241
1723,16997000,169970,169970,1699,24281,242
1724,16821000,168210,168210,1682,24030,240
1725,17888000,178880,178880,1788,25554,255
1726,17176000,171760,171760,1717,24537,245
1727,17012000,170120,170120,1701,24302,243
1728,18179000,181790,181790,1817,25970,259
1729,17472000,174720,174720,1747,24960,249
1730,17551000,175510,175510,1755,25072,250
1731,16785000,167850,167850,1678,23978,239
1732,16694000,166940,166940,1669,23848,238
1733,16518000,165180,165180,1651,23597,235
1734,17132000,171320,171320,1713,24474,244
1735,16392000,163920,163920,1639,23417,234
1736,15485000,154850,154850,1548,22121,221
1737,15597000,155970,155970,1559,22281,222
1738,15562000,155620,155620,1556,22231,222
1739,15509000,155090,155090,1550,22155,221
1740,15732000,157320,157320,1573,22474,224
1741,15473000,154730,154730,1547,22104,221
1742,15534000,155340,155340,1553,22191,221
1743,18192000,181920,181920,1819,25988,259
1744,32789000,327890,327890,3278,46841,468
1745,28554000,285540,285540,2855,40791,407
1746,23954000,239540,239540,2395,34220,342
1747,28142000,281420,281420,2814,40202,402
1748,25243000,252430,252430,2524,36061,360
1749,28124000,281240,281240,2812,40177,401
1750,23387000,233870,233870,2338,33410,334
1751,20113000,201130,201130,2011,28732,287
1752,17512000,175120,175120,1751,25017,250
1753,17733000,177330,177330,1773,25332,253
1754,17535000,175350,175350,1753,25050,250
1755,18537000,185370,185370,1853,26481,264
1756,17766000,177660,177660,1776,25380,253
1757,17956000,179560,179560,1795,25651,256
1758,21499000,214990,214990,2149,30712,307
1759,22416000,224160,224160,2241,32022,320
1760,19064000,190640,190640,1906,27234,272
1761,21806000,218060,218060,2180,31151,311
1762,21346000,213460,213460,2134,30494,304
1763,21512000,215120,215120,2151,30731,307
1764,22641000,226410,226410,2264,32344,323
1765,19912000,199120,199120,1991,28445,284
1766,18172000,181720,181720,1817,25960,259
1767,19787000,197870,197870,1978,28267,282
1768,17065000,170650,170650,1706,24378,243
1769,16951000,169510,169510,1695,24215,242
1770,17153000,171530,171530,1715,24504,245
1771,16505000,165050,165050,1650,23578,235
1772,18571000,185710,185710,1857,26530,265
1773,16548000,165480,165480,1654,23640,236
1774,16019000,160190,160190,1601,22884,228
1775,15752000,157520,157520,1575,22502,225
1776,17588000,175880,175880,1758,25125,251
1777,15957000,159570,159570,1595,22795,227
1778,16537000,165370,165370,1653,23624,236
1779,16174000,161740,161740,1617,23105,231
1780,15820000,158200,158200,1582,22600,226
1781,15607000,156070,156070,1560,22295,222
1782,15346000,153460,153460,1534,21922,219
1783,15748000,157480,157480,1574,22497,224
1784,15413000,154130,154130,1541,22018,220
1785,16354000,163540,163540,1635,23362,233
1786,15815000,158150,158150,1581,22592,225
1787,15907000,159070,159070,1590,22724,227
1788,17119000,171190,171190,1711,24455,244
1789,15441000,154410,154410,1544,22058,220
1790,15542000,155420,155420,1554,22202,222
1791,15811000,158110,158110,1581,22587,225
1792,15289000,152890,152890,1528,21841,218
1793,15509000,155090,155090,1550,22155,221
1794,15470000,154700,154700,1547,22100,221
1795,15272000,152720,152720,1527,21817,218
1796,21483000,214830,214830,2148,30690,306
1797,20123000,201230,201230,2012,28747,287
1798,16081000,160810,160810,1608,22972,229
1799,15881000,158810,158810,1588,22687,226
1800,15404000,154040,154040,1540,22005,220
1801,15607000,156070,156070,1560,22295,222
1802,15592000,155920,155920,1559,22274,222
1803,15892000,158920,158920,1589,22702,227
1804,15579000,155790,155790,1557,22255,222
1805,16070000,160700,160700,1607,22957,229
1806,16838000,168380,168380,1683,24054,240
1807,16621000,166210,166210,1662,23744,237
1808,16877000,168770,168770,1687,24110,241
1809,16488000,164880,164880,1648,23554,235
1810,16481000,164810,164810,1648,23544,235
1811,17138000,171380,171380,1713,24482,244
1812,16622000,166220,166220,1662,23745,237
1813,16445000,164450,164450,1644,23492,234
1814,16930000,169300,169300,1693,24185,241
1815,16258000,162580,162580,1625,23225,232
1816,17787000,177870,177870,1778,25410,254
1817,16473000,164730,164730,1647,23532,235
1818,16404000,164040,164040,1640,23434,234
1819,16342000,163420,163420,1634,23345,233
1820,16068000,160680,160680,1606,22954,229
1821,16924000,169240,169240,1692,24177,241
1822,15951000,159510,159510,1595,22787,227
1823,15614000,156140,156140,1561,22305,223
1824,15551000,155510,155510,1555,22215,222
1825,15385000,153850,153850,1538,21978,219
1826,15444000,154440,154440,1544,22062,220
1827,15388000,153880,153880,1538,21982,219
1828,15866000,158660,158660,1586,22665,226
1829,15618000,156180,156180,1561,22311,223
1830,15512000,155120,155120,1551,22160,221
1831,15446000,154460,154460,1544,22065,220
1832,15236000,152360,152360,1523,21765,217
1833,15963000,159630,159630,1596,22804,228
1834,16405000,164050,164050,1640,23435,234
1835,15457000,154570,154570,1545,22081,220
1836,15360000,153600,153600,1536,21942,219
1837,15585000,155850,155850,1558,22264,222
1838,15332000,153320,153320,1533,21902,219
1839,15192000,151920,151920,1519,21702,217
1840,15470000,154700,154700,1547,22100,221
1841,15418000,154180,154180,1541,22025,220
1842,15392000,153920,153920,1539,21988,219
1843,15314000,153140,153140,1531,21877,218
1844,15199000,151990,151990,1519,21712,217
1845,15353000,153530,153530,1535,21932,219
1846,15268000,152680,152680,1526,21811,218
1847,15336000,153360,153360,1533,21908,219
1848,15556000,155560,155560,1555,22222,222
1849,15369000,153690,153690,1536,21955,219
1850,16048000,160480,160480,1604,22925,229
1851,17495000,174950,174950,1749,24992,249
1852,17625000,176250,176250,1762,25178,251
1853,16280000,162800,162800,1628,23257,232
1854,16539000,165390,165390,1653,23627,236
1855,15724000,157240,157240,1572,22462,224
1856,15415000,154150,154150,1541,22021,220
1857,15234000,152340,152340,1523,21762,217
1858,20118000,201180,201180,2011,28740,287
1859,16877000,168770,168770,1687,24110,241
1860,15882000,158820,158820,1588,22688,226
1861,15567000,155670,155670,1556,22238,222
1862,15466000,154660,154660,1546,22094,220
1863,15856000,158560,158560,1585,22651,226
1864,15380000,153800,153800,1538,21971,219
1865,15776000,157760,157760,1577,22537,225
1866,15428000,154280,154280,1542,22040,220
1867,15371000,153710,153710,1537,21958,219
1868,15758000,157580,157580,1575,22511,225
1869,15594000,155940,155940,1559,22277,222
1870,15475000,154750,154750,1547,22107,221
1871,15573000,155730,155730,1557,22247,222
1872,15497000,154970,154970,1549,22138,221
1873,15846000,158460,158460,1584,22637,226
1874,15472000,154720,154720,1547,22102,221
1875,15680000,156800,156800,1568,22400,224
1876,15626000,156260,156260,1562,22322,223
1877,15195000,151950,151950,1519,21707,217
1878,15197000,151970,151970,1519,21710,217
1879,15520000,155200,155200,1552,22171,221
1880,15568000,155680,155680,1556,22240,222
1881,15519000,155190,155190,1551,22170,221
1882,15651000,156510,156510,1565,22358,223
1883,15516000,155160,155160,1551,22165,221
1884,15878000,158780,158780,1587,22682,226
1885,15522000,155220,155220,1552,22174,221
1886,15398000,153980,153980,1539,21997,219
1887,15533000,155330,155330,1553,22190,221
1888,15696000,156960,156960,1569,22422,224
1889,15382000,153820,153820,1538,21974,219
1890,15511000,155110,155110,1551,22158,221
1891,15218000,152180,152180,1521,21740,217
1892,15885000,158850,158850,1588,22692,226
1893,15414000,154140,154140,1541,22020,220
1894,15344000,153440,153440,1534,21920,219
1895,15609000,156090,156090,1560,22298,222
1896,16048000,160480,160480,1604,22925,229
1897,16068000,160680,160680,1606,22954,229
1898,15445000,154450,154450,1544,22064,220
1899,15667000,156670,156670,1566,22381,223
1900,15678000,156780,156780,1567,22397,223
1901,15623000,156230,156230,1562,22318,223
1902,15215000,152150,152150,1521,21735,217
1903,15566000,155660,155660,1556,22237,222
1904,15772000,157720,157720,1577,22531,225
1905,15695000,156950,156950,1569,22421,224
1906,15543000,155430,155430,1554,22204,222
1907,15260000,152600,152600,1526,21800,218
1908,15550000,155500,155500,1555,22214,222
1909,15453000,154530,154530,1545,22075,220
1910,15518000,155180,155180,1551,22168,221
1911,15780000,157800,157800,1578,22542,225
1912,16197000,161970,161970,1619,23138,231
1913,15917000,159170,159170,1591,22738,227
1914,15976000,159760,159760,1597,22822,228
1915,15393000,153930,153930,1539,21990,219
1916,15645000,156450,156450,1564,22350,223
1917,15696000,156960,156960,1569,22422,224
1918,15559000,155590,155590,1555,22227,222
1919,15491000,154910,154910,1549,22130,221
1920,15539000,155390,155390,1553,22198,221
1921,15654000,156540,156540,1565,22362,223
1922,29760000,297600,297600,2976,42514,425
1923,31473000,314730,314730,3147,44961,449
1924,21902000,219020,219020,2190,31288,312
1925,22038000,220380,220380,2203,31482,314
1926,27701000,277010,277010,2770,39572,395
1927,23369000,233690,233690,2336,33384,333
1928,23672000,236720,236720,2367,33817,338
1929,21886000,218860,218860,2188,31265,312
1930,17998000,179980,179980,1799,25711,257
1931,19553000,195530,195530,1955,27932,279
1932,19369000,193690,193690,1936,27670,276
1933,19411000,194110,194110,1941,27730,277
1934,18124000,181240,181240,1812,25891,258
1935,18947000,189470,189470,1894,27067,270
1936,17969000,179690,179690,1796,25670,256
1937,17619000,176190,176190,1761,25170,251
1938,20221000,202210,202210,2022,28887,288
1939,18585000,185850,185850,1858,26550,265
1940,17948000,179480,179480,1794,25640,256
1941,23385000,233850,233850,2338,33407,334
1942,17626000,176260,176260,1762,25180,251
1943,20325000,203250,203250,2032,29035,290
1944,17596000,175960,175960,1759,25137,251
1945,16992000,169920,169920,1699,24274,242
1946,15421000,154210,154210,1542,22030,220
1947,15206000,152060,152060,1520,21722,217
1948,15452000,154520,154520,1545,22074,220
1949,15448000,154480,154480,1544,22068,220
1950,15411000,154110,154110,1541,22015,220
1951,15276000,152760,152760,1527,21822,218
1952,16425000,164250,164250,1642,23464,234
1953,15642000,156420,156420,1564,22345,223
1954,15921000,159210,159210,1592,22744,227
1955,15512000,155120,155120,1551,22160,221
1956,15632000,156320,156320,1563,22331,223
1957,16218000,162180,162180,1621,23168,231
1958,17908000,179080,179080,1790,25582,255
1959,15779000,157790,157790,1577,22541,225
1960,15690000,156900,156900,1569,22414,224
1961,15830000,158300,158300,1583,22614,226
1962,15494000,154940,154940,1549,22134,221
1963,15319000,153190,153190,1531,21884,218
1964,15911000,159110,159110,1591,22730,227
1965,15438000,154380,154380,1543,22054,220
1966,16418000,164180,164180,1641,23454,234
1967,16364000,163640,163640,1636,23377,233
1968,15568000,155680,155680,1556,22240,222
1969,15860000,158600,158600,1586,22657,226
1970,15347000,153470,153470,1534,21924,219
1971,15589000,155890,155890,1558,22270,222
1972,15341000,153410,153410,1534,21915,219
1973,15370000,153700,153700,1537,21957,219
1974,15674000,156740,156740,1567,22391,223
1975,15255000,152550,152550,1525,21792,217
1976,15437000,154370,154370,1543,22052,220
1977,22049000,220490,220490,2204,31498,314
1978,16473000,164730,164730,1647,23532,235
1979,16103000,161030,161030,1610,23004,230
1980,17515000,175150,175150,1751,25021,250
1981,16424000,164240,164240,1642,23462,234
1982,16450000,164500,164500,1645,23500,235
1983,17103000,171030,171030,1710,24432,244
1984,17057000,170570,170570,1705,24367,243
1985,15618000,156180,156180,1561,22311,223
1986,15682000,156820,156820,1568,22402,224
1987,15538000,155380,155380,1553,22197,221
1988,15476000,154760,154760,1547,22108,221
1989,15561000,155610,155610,1556,22230,222
1990,15441000,154410,154410,1544,22058,220
1991,15343000,153430,153430,1534,21918,219
1992,15555000,155550,155550,1555,22221,222
1993,15524000,155240,155240,1552,22177,221
1994,15178000,151780,151780,1517,21682,216
1995,15474000,154740,154740,1547,22105,221
1996,15500000,155000,155000,1550,22142,221
1997,15278000,152780,152780,1527,21825,218
1998,15382000,153820,153820,1538,21974,219
1999,15635000,156350,156350,1563,22335,223
