# Iterations: 2000
# Rows      : 100
# Cols      : 55
# Levels    : 7
# Ntrees    : 50
# Ntrees internal   : 350
iter,total_time,time_per_row,time_per_tree,time_per_row_tree,time_per_inter_tree,time_per_row_inter_tree
690,10407000,104070,208140,2081,29734,297
691,11394000,113940,227880,2278,32554,325
692,9811000,98110,196220,1962,28031,280
693,10048000,100480,200960,2009,28708,287
694,9013000,90130,180260,1802,25751,257
695,8817000,88170,176340,1763,25191,251
696,9291000,92910,185820,1858,26545,265
697,9404000,94040,188080,1880,26868,268
698,9578000,95780,191560,1915,27365,273
699,9448000,94480,188960,1889,26994,269
700,8853000,88530,177060,1770,25294,252
701,9248000,92480,184960,1849,26422,264
702,9100000,91000,182000,1820,26000,260
703,8960000,89600,179200,1792,25600,256
704,9062000,90620,181240,1812,25891,258
705,9005000,90050,180100,1801,25728,257
706,9203000,92030,184060,1840,26294,262
707,9240000,92400,184800,1848,26400,264
708,9051000,90510,181020,1810,25860,258
709,8974000,89740,179480,1794,25640,256
710,9023000,90230,180460,1804,25780,257
711,9249000,92490,184980,1849,26425,264
712,10318000,103180,206360,2063,29480,294
713,9696000,96960,193920,1939,27702,277
714,9098000,90980,181960,1819,25994,259
715,9314000,93140,186280,1862,26611,266
716,9061000,90610,181220,1812,25888,258
717,9530000,95300,190600,1906,27228,272
718,10444000,104440,208880,2088,29840,298
719,10886000,108860,217720,2177,31102,311
720,9306000,93060,186120,1861,26588,265
721,8993000,89930,179860,1798,25694,256
722,8885000,88850,177700,1777,25385,253
723,9269000,92690,185380,1853,26482,264
724,9343000,93430,186860,1868,26694,266
725,9146000,91460,182920,1829,26131,261
726,9016000,90160,180320,1803,25760,257
727,8955000,89550,179100,1791,25585,255
728,10006000,100060,200120,2001,28588,285
729,9991000,99910,199820,1998,28545,285
730,9490000,94900,189800,1898,27114,271
731,9181000,91810,183620,1836,26231,262
732,9067000,90670,181340,1813,25905,259
733,9587000,95870,191740,1917,27391,273
734,9898000,98980,197960,1979,28280,282
735,9175000,91750,183500,1835,26214,262
736,9548000,95480,190960,1909,27280,272
737,9486000,94860,189720,1897,27102,271
738,8943000,89430,178860,1788,25551,255
739,9197000,91970,183940,1839,26277,262
740,8922000,89220,178440,1784,25491,254
741,11594000,115940,231880,2318,33125,331
742,9567000,95670,191340,1913,27334,273
743,9101000,91010,182020,1820,26002,260
744,9083000,90830,181660,1816,25951,259
745,9131000,91310,182620,1826,26088,260
746,10506000,105060,210120,2101,30017,300
747,13502000,135020,270040,2700,38577,385
748,9121000,91210,182420,1824,26060,260
749,9327000,93270,186540,1865,26648,266
750,9135000,91350,182700,1827,26100,261
751,9062000,90620,181240,1812,25891,258
752,9822000,98220,196440,1964,28062,280
753,11648000,116480,232960,2329,33280,332
754,9478000,94780,189560,1895,27080,270
755,9230000,92300,184600,1846,26371,263
756,8849000,88490,176980,1769,25282,252
757,9041000,90410,180820,1808,25831,258
758,9074000,90740,181480,1814,25925,259
759,9164000,91640,183280,1832,26182,261
760,9073000,90730,181460,1814,25922,259
761,8897000,88970,177940,1779,25420,254
762,9262000,92620,185240,1852,26462,264
763,9559000,95590,191180,1911,27311,273
764,9043000,90430,180860,1808,25837,258
765,9453000,94530,189060,1890,27008,270
766,9226000,92260,184520,1845,26360,263
767,9138000,91380,182760,1827,26108,261
768,9206000,92060,184120,1841,26302,263
769,9064000,90640,181280,1812,25897,258
770,8781000,87810,175620,1756,25088,250
771,8974000,89740,179480,1794,25640,256
772,9170000,91700,183400,1834,26200,262
773,9003000,90030,180060,1800,25722,257
774,8955000,89550,179100,1791,25585,255
775,8915000,89150,178300,1783,25471,254
776,9001000,90010,180020,1800,25717,257
777,9278000,92780,185560,1855,26508,265
778,8976000,89760,179520,1795,25645,256
779,9095000,90950,181900,1819,25985,259
780,8909000,89090,178180,1781,25454,254
781,9149000,91490,182980,1829,26140,261
782,9190000,91900,183800,1838,26257,262
783,8976000,89760,179520,1795,25645,256
784,9092000,90920,181840,1818,25977,259
785,9115000,91150,182300,1823,26042,260
786,9133000,91330,182660,1826,26094,260
787,9086000,90860,181720,1817,25960,259
788,9237000,92370,184740,1847,26391,263
789,8990000,89900,179800,1798,25685,256
790,9485000,94850,189700,1897,27100,271
791,9252000,92520,185040,1850,26434,264
792,9035000,90350,180700,1807,25814,258
793,9083000,90830,181660,1816,25951,259
794,8868000,88680,177360,1773,25337,253
795,9249000,92490,184980,1849,26425,264
796,9051000,90510,181020,1810,25860,258
797,9008000,90080,180160,1801,25737,257
798,8908000,89080,178160,1781,25451,254
799,10288000,102880,205760,2057,29394,293
800,9091000,90910,181820,1818,25974,259
801,8972000,89720,179440,1794,25634,256
802,8974000,89740,179480,1794,25640,256
803,8879000,88790,177580,1775,25368,253
804,9847000,98470,196940,1969,28134,281
805,9043000,90430,180860,1808,25837,258
806,9403000,94030,188060,1880,26865,268
807,9353000,93530,187060,1870,26722,267
808,9255000,92550,185100,1851,26442,264
809,9154000,91540,183080,1830,26154,261
810,9005000,90050,180100,1801,25728,257
811,8988000,89880,179760,1797,25680,256
812,8853000,88530,177060,1770,25294,252
813,9266000,92660,185320,1853,26474,264
814,8939000,89390,178780,1787,25540,255
815,9155000,91550,183100,1831,26157,261
816,8868000,88680,177360,1773,25337,253
817,9110000,91100,182200,1822,26028,260
818,9148000,91480,182960,1829,26137,261
819,8949000,89490,178980,1789,25568,255
820,9024000,90240,180480,1804,25782,257
821,8942000,89420,178840,1788,25548,255
822,9171000,91710,183420,1834,26202,262
823,9268000,92680,185360,1853,26480,264
824,9609000,96090,192180,1921,27454,274
825,8877000,88770,177540,1775,25362,253
826,10331000,103310,206620,2066,29517,295
827,9000000,90000,180000,1800,25714,257
828,9087000,90870,181740,1817,25962,259
829,9140000,91400,182800,1828,26114,261
830,9164000,91640,183280,1832,26182,261
831,11429000,114290,228580,2285,32654,326
832,9647000,96470,192940,1929,27562,275
833,9078000,90780,181560,1815,25937,259
834,9459000,94590,189180,1891,27025,270
835,9275000,92750,185500,1855,26500,265
836,9087000,90870,181740,1817,25962,259
837,9005000,90050,180100,1801,25728,257
838,8897000,88970,177940,1779,25420,254
839,8949000,89490,178980,1789,25568,255
840,9216000,92160,184320,1843,26331,263
841,9126000,91260,182520,1825,26074,260
842,9355000,93550,187100,1871,26728,267
843,10028000,100280,200560,2005,28651,286
844,9459000,94590,189180,1891,27025,270
845,9272000,92720,185440,1854,26491,264
846,9053000,90530,181060,1810,25865,258
847,8941000,89410,178820,1788,25545,255
848,9186000,91860,183720,1837,26245,262
849,9478000,94780,189560,1895,27080,270
850,9472000,94720,189440,1894,27062,270
851,9439000,94390,188780,1887,26968,269
852,9360000,93600,187200,1872,26742,267
853,9682000,96820,193640,1936,27662,276
854,18583000,185830,371660,3716,53094,530
855,10842000,108420,216840,2168,30977,309
856,9968000,99680,199360,1993,28480,284
857,9394000,93940,187880,1878,26840,268
858,9098000,90980,181960,1819,25994,259
859,8798000,87980,175960,1759,25137,251
860,9148000,91480,182960,1829,26137,261
861,9599000,95990,191980,1919,27425,274
862,9193000,91930,183860,1838,26265,262
863,9200000,92000,184000,1840,26285,262
864,8908000,89080,178160,1781,25451,254
865,9261000,92610,185220,1852,26460,264
866,9003000,90030,180060,1800,25722,257
867,8900000,89000,178000,1780,25428,254
868,9233000,92330,184660,1846,26380,263
869,9562000,95620,191240,1912,27320,273
870,9938000,99380,198760,1987,28394,283
871,9231000,92310,184620,1846,26374,263
872,8855000,88550,177100,1771,25300,253
873,9121000,91210,182420,1824,26060,260
874,9262000,92620,185240,1852,26462,264
875,8987000,89870,179740,1797,25677,256
876,9081000,90810,181620,1816,25945,259
877,8927000,89270,178540,1785,25505,255
878,8857000,88570,177140,1771,25305,253
879,9356000,93560,187120,1871,26731,267
880,9067000,90670,181340,1813,25905,259
881,9039000,90390,180780,1807,25825,258
882,9136000,91360,182720,1827,26102,261
883,9075000,90750,181500,1815,25928,259
884,9172000,91720,183440,1834,26205,262
885,9130000,91300,182600,1826,26085,260
886,8781000,87810,175620,1756,25088,250
887,9991000,99910,199820,1998,28545,285
888,9337000,93370,186740,1867,26677,266
889,9046000,90460,180920,1809,25845,258
890,9052000,90520,181040,1810,25862,258
891,8941000,89410,178820,1788,25545,255
892,9150000,91500,183000,1830,26142,261
893,9202000,92020,184040,1840,26291,262
894,9229000,92290,184580,1845,26368,263
895,9361000,93610,187220,1872,26745,267
896,11009000,110090,220180,2201,31454,314
897,9333000,93330,186660,1866,26665,266
898,11951000,119510,239020,2390,34145,341
899,9417000,94170,188340,1883,26905,269
900,8911000,89110,178220,1782,25460,254
901,9296000,92960,185920,1859,26560,265
902,9001000,90010,180020,1800,25717,257
903,9278000,92780,185560,1855,26508,265
904,8851000,88510,177020,1770,25288,252
905,9024000,90240,180480,1804,25782,257
906,9708000,97080,194160,1941,27737,277
907,8931000,89310,178620,1786,25517,255
908,9245000,92450,184900,1849,26414,264
909,9745000,97450,194900,1949,27842,278
910,9335000,93350,186700,1867,26671,266
911,9292000,92920,185840,1858,26548,265
912,9437000,94370,188740,1887,26962,269
913,9001000,90010,180020,1800,25717,257
914,9340000,93400,186800,1868,26685,266
915,9385000,93850,187700,1877,26814,268
916,9311000,93110,186220,1862,26602,266
917,9071000,90710,181420,1814,25917,259
918,8964000,89640,179280,1792,25611,256
919,9221000,92210,184420,1844,26345,263
920,9264000,92640,185280,1852,26468,264
921,9068000,90680,181360,1813,25908,259
922,9551000,95510,191020,1910,27288,272
923,9377000,93770,187540,1875,26791,267
924,9203000,92030,184060,1840,26294,262
925,10021000,100210,200420,2004,28631,286
926,9101000,91010,182020,1820,26002,260
927,9116000,91160,182320,1823,26045,260
928,9984000,99840,199680,1996,28525,285
929,9397000,93970,187940,1879,26848,268
930,10076000,100760,201520,2015,28788,287
931,9270000,92700,185400,1854,26485,264
932,9307000,93070,186140,1861,26591,265
933,9176000,91760,183520,1835,26217,262
934,8858000,88580,177160,1771,25308,253
935,9064000,90640,181280,1812,25897,258
936,9296000,92960,185920,1859,26560,265
937,8989000,89890,179780,1797,25682,256
938,9081000,90810,181620,1816,25945,259
939,9044000,90440,180880,1808,25840,258
940,8721000,87210,174420,1744,24917,249
941,9916000,99160,198320,1983,28331,283
942,9314000,93140,186280,1862,26611,266
943,12324000,123240,246480,2464,35211,352
944,10753000,107530,215060,2150,30722,307
945,10049000,100490,200980,2009,28711,287
946,10050000,100500,201000,2010,28714,287
947,9154000,91540,183080,1830,26154,261
948,10299000,102990,205980,2059,29425,294
949,11080000,110800,221600,2216,31657,316
950,9084000,90840,181680,1816,25954,259
951,9236000,92360,184720,1847,26388,263
952,9013000,90130,180260,1802,25751,257
953,9438000,94380,188760,1887,26965,269
954,9468000,94680,189360,1893,27051,270
955,9054000,90540,181080,1810,25868,258
956,9073000,90730,181460,1814,25922,259
957,8966000,89660,179320,1793,25617,256
958,9117000,91170,182340,1823,26048,260
959,16033000,160330,320660,3206,45808,458
960,9556000,95560,191120,1911,27302,273
961,13424000,134240,268480,2684,38354,383
962,13640000,136400,272800,2728,38971,389
963,11263000,112630,225260,2252,32180,321
964,12195000,121950,243900,2439,34842,348
965,13666000,136660,273320,2733,39045,390
966,11726000,117260,234520,2345,33502,335
967,12007000,120070,240140,2401,34305,343
968,10111000,101110,202220,2022,28888,288
969,10186000,101860,203720,2037,29102,291
970,10118000,101180,202360,2023,28908,289
971,13041000,130410,260820,2608,37260,372
972,11588000,115880,231760,2317,33108,331
973,11198000,111980,223960,2239,31994,319
974,13302000,133020,266040,2660,38005,380
975,11423000,114230,228460,2284,32637,326
976,13677000,136770,273540,2735,39077,390
977,13340000,133400,266800,2668,38114,381
978,14828000,148280,296560,2965,42365,423
979,15104000,151040,302080,3020,43154,431
980,12588000,125880,251760,2517,35965,359
981,12314000,123140,246280,2462,35182,351
982,11888000,118880,237760,2377,33965,339
983,10100000,101000,202000,2020,28857,288
984,11234000,112340,224680,2246,32097,320
985,9863000,98630,197260,1972,28180,281
986,9959000,99590,199180,1991,28454,284
987,9713000,97130,194260,1942,27751,277
988,11916000,119160,238320,2383,34045,340
989,10060000,100600,201200,2012,28742,287
990,9732000,97320,194640,1946,27805,278
991,10354000,103540,207080,2070,29582,295
992,9882000,98820,197640,1976,28234,282
993,10419000,104190,208380,2083,29768,297
994,10236000,102360,204720,2047,29245,292
995,10175000,101750,203500,2035,29071,290
996,11758000,117580,235160,2351,33594,335
997,10753000,107530,215060,2150,30722,307
998,11451000,114510,229020,2290,32717,327
999,10744000,107440,214880,2148,30697,306
1000,10475000,104750,209500,2095,29928,299
1001,12056000,120560,241120,2411,34445,344
1002,10398000,103980,207960,2079,29708,297
1003,13143000,131430,262860,2628,37551,375
1004,9922000,99220,198440,1984,28348,283
1005,10004000,100040,200080,2000,28582,285
1006,9233000,92330,184660,1846,26380,263
1007,9241000,92410,184820,1848,26402,264
1008,9079000,90790,181580,1815,25940,259
1009,9250000,92500,185000,1850,26428,264
1010,9461000,94610,189220,1892,27031,270
1011,9168000,91680,183360,1833,26194,261
1012,8965000,89650,179300,1793,25614,256
1013,8934000,89340,178680,1786,25525,255
1014,9421000,94210,188420,1884,26917,269
1015,8999000,89990,179980,1799,25711,257
1016,9040000,90400,180800,1808,25828,258
1017,8793000,87930,175860,1758,25122,251
1018,9119000,91190,182380,1823,26054,260
1019,9110000,91100,182200,1822,26028,260
1020,8801000,88010,176020,1760,25145,251
1021,9070000,90700,181400,1814,25914,259
1022,8912000,89120,178240,1782,25462,254
1023,9220000,92200,184400,1844,26342,263
1024,9293000,92930,185860,1858,26551,265
1025,9799000,97990,195980,1959,27997,279
1026,8906000,89060,178120,1781,25445,254
1027,9487000,94870,189740,1897,27105,271
1028,9138000,91380,182760,1827,26108,261
1029,9048000,90480,180960,1809,25851,258
1030,9222000,92220,184440,1844,26348,263
1031,8964000,89640,179280,1792,25611,256
1032,9592000,95920,191840,1918,27405,274
1033,9007000,90070,180140,1801,25734,257
1034,8996000,89960,179920,1799,25702,257
1035,9279000,92790,185580,1855,26511,265
1036,9357000,93570,187140,1871,26734,267
1037,9391000,93910,187820,1878,26831,268
1038,9726000,97260,194520,1945,27788,277
1039,9515000,95150,190300,1903,27185,271
1040,9476000,94760,189520,1895,27074,270
1041,9306000,93060,186120,1861,26588,265
1042,9019000,90190,180380,1803,25768,257
1043,9249000,92490,184980,1849,26425,264
1044,9095000,90950,181900,1819,25985,259
1045,9385000,93850,187700,1877,26814,268
1046,10074000,100740,201480,2014,28782,287
1047,10937000,109370,218740,2187,31248,312
1048,9410000,94100,188200,1882,26885,268
1049,9476000,94760,189520,1895,27074,270
1050,9359000,93590,187180,1871,26740,267
1051,9677000,96770,193540,1935,27648,276
1052,8997000,89970,179940,1799,25705,257
1053,9215000,92150,184300,1843,26328,263
1054,14650000,146500,293000,2930,41857,418
1055,11708000,117080,234160,2341,33451,334
1056,9584000,95840,191680,1916,27382,273
1057,10108000,101080,202160,2021,28880,288
1058,10222000,102220,204440,2044,29205,292
1059,10070000,100700,201400,2014,28771,287
1060,10173000,101730,203460,2034,29065,290
1061,10283000,102830,205660,2056,29380,293
1062,10045000,100450,200900,2009,28700,287
1063,10036000,100360,200720,2007,28674,286
1064,9615000,96150,192300,1923,27471,274
1065,9987000,99870,199740,1997,28534,285
1066,9511000,95110,190220,1902,27174,271
1067,9332000,93320,186640,1866,26662,266
1068,9461000,94610,189220,1892,27031,270
1069,10821000,108210,216420,2164,30917,309
1070,10496000,104960,209920,2099,29988,299
1071,10401000,104010,208020,2080,29717,297
1072,10013000,100130,200260,2002,28608,286
1073,10565000,105650,211300,2113,30185,301
1074,9541000,95410,190820,1908,27260,272
1075,9338000,93380,186760,1867,26680,266
1076,9642000,96420,192840,1928,27548,275
1077,10051000,100510,201020,2010,28717,287
1078,9678000,96780,193560,1935,27651,276
1079,9391000,93910,187820,1878,26831,268
1080,9172000,91720,183440,1834,26205,262
1081,9463000,94630,189260,1892,27037,270
1082,10600000,106000,212000,2120,30285,302
1083,9584000,95840,191680,1916,27382,273
1084,9169000,91690,183380,1833,26197,261
1085,8967000,89670,179340,1793,25620,256
1086,9095000,90950,181900,1819,25985,259
1087,9381000,93810,187620,1876,26802,268
1088,8980000,89800,179600,1796,25657,256
1089,9419000,94190,188380,1883,26911,269
1090,9159000,91590,183180,1831,26168,261
1091,9434000,94340,188680,1886,26954,269
1092,9389000,93890,187780,1877,26825,268
1093,9286000,92860,185720,1857,26531,265
1094,9660000,96600,193200,1932,27600,276
1095,9632000,96320,192640,1926,27520,275
1096,9406000,94060,188120,1881,26874,268
1097,9322000,93220,186440,1864,26634,266
1098,9301000,93010,186020,1860,26574,265
1099,8989000,89890,179780,1797,25682,256
1100,10345000,103450,206900,2069,29557,295
1101,9390000,93900,187800,1878,26828,268
1102,9284000,92840,185680,1856,26525,265
1103,9005000,90050,180100,1801,25728,257
1104,9045000,90450,180900,1809,25842,258
1105,9642000,96420,192840,1928,27548,275
1106,9080000,90800,181600,1816,25942,259
1107,9161000,91610,183220,1832,26174,261
1108,9924000,99240,198480,1984,28354,283
1109,9992000,99920,199840,1998,28548,285
1110,9494000,94940,189880,1898,27125,271
1111,9527000,95270,190540,1905,27220,272
1112,9306000,93060,186120,1861,26588,265
1113,10280000,102800,205600,2056,29371,293
1114,9517000,95170,190340,1903,27191,271
1115,9262000,92620,185240,1852,26462,264
1116,9730000,97300,194600,1946,27800,278
1117,9387000,93870,187740,1877,26820,268
1118,9519000,95190,190380,1903,27197,271
1119,9277000,92770,185540,1855,26505,265
1120,8872000,88720,177440,1774,25348,253
1121,9148000,91480,182960,1829,26137,261
1122,9213000,92130,184260,1842,26322,263
1123,8897000,88970,177940,1779,25420,254
1124,9146000,91460,182920,1829,26131,261
1125,8902000,89020,178040,1780,25434,254
1126,9288000,92880,185760,1857,26537,265
1127,9268000,92680,185360,1853,26480,264
1128,9051000,90510,181020,1810,25860,258
1129,10078000,100780,201560,2015,28794,287
1130,9150000,91500,183000,1830,26142,261
1131,9138000,91380,182760,1827,26108,261
1132,12310000,123100,246200,2462,35171,351
1133,10035000,100350,200700,2007,28671,286
1134,9832000,98320,196640,1966,28091,280
1135,9622000,96220,192440,1924,27491,274
1136,9138000,91380,182760,1827,26108,261
1137,9511000,95110,190220,1902,27174,271
1138,8889000,88890,177780,1777,25397,253
1139,9167000,91670,183340,1833,26191,261
1140,9619000,96190,192380,1923,27482,274
1141,9770000,97700,195400,1954,27914,279
1142,9368000,93680,187360,1873,26765,267
1143,10018000,100180,200360,2003,28622,286
1144,10074000,100740,201480,2014,28782,287
1145,10643000,106430,212860,2128,30408,304
1146,10278000,102780,205560,2055,29365,293
1147,11406000,114060,228120,2281,32588,325
1148,9871000,98710,197420,1974,28202,282
1149,9296000,92960,185920,1859,26560,265
1150,9705000,97050,194100,1941,27728,277
1151,9119000,91190,182380,1823,26054,260
1152,9591000,95910,191820,1918,27402,274
1153,9300000,93000,186000,1860,26571,265
1154,9149000,91490,182980,1829,26140,261
1155,9206000,92060,184120,1841,26302,263
1156,9556000,95560,191120,1911,27302,273
1157,15834000,158340,316680,3166,45240,452
1158,10521000,105210,210420,2104,30060,300
1159,10980000,109800,219600,2196,31371,313
1160,11126000,111260,222520,2225,31788,317
1161,9538000,95380,190760,1907,27251,272
1162,9711000,97110,194220,1942,27745,277
1163,8986000,89860,179720,1797,25674,256
1164,9176000,91760,183520,1835,26217,262
1165,9323000,93230,186460,1864,26637,266
1166,9078000,90780,181560,1815,25937,259
1167,9080000,90800,181600,1816,25942,259
1168,9207000,92070,184140,1841,26305,263
1169,9167000,91670,183340,1833,26191,261
1170,9161000,91610,183220,1832,26174,261
1171,9254000,92540,185080,1850,26440,264
1172,8942000,89420,178840,1788,25548,255
1173,9376000,93760,187520,1875,26788,267
1174,9135000,91350,182700,1827,26100,261
1175,8896000,88960,177920,1779,25417,254
1176,9175000,91750,183500,1835,26214,262
1177,9047000,90470,180940,1809,25848,258
1178,9353000,93530,187060,1870,26722,267
1179,9140000,91400,182800,1828,26114,261
1180,9008000,90080,180160,1801,25737,257
1181,10050000,100500,201000,2010,28714,287
1182,9681000,96810,193620,1936,27660,276
1183,9046000,90460,180920,1809,25845,258
1184,9192000,91920,183840,1838,26262,262
1185,8980000,89800,179600,1796,25657,256
1186,8980000,89800,179600,1796,25657,256
1187,9244000,92440,184880,1848,26411,264
1188,9032000,90320,180640,1806,25805,258
1189,9026000,90260,180520,1805,25788,257
1190,8901000,89010,178020,1780,25431,254
1191,9065000,90650,181300,1813,25900,259
1192,9166000,91660,183320,1833,26188,261
1193,8913000,89130,178260,1782,25465,254
1194,8953000,89530,179060,1790,25580,255
1195,9079000,90790,181580,1815,25940,259
1196,9044000,90440,180880,1808,25840,258
1197,9031000,90310,180620,1806,25802,258
1198,9356000,93560,187120,1871,26731,267
1199,9039000,90390,180780,1807,25825,258
1200,9222000,92220,184440,1844,26348,263
1201,9151000,91510,183020,1830,26145,261
1202,8890000,88900,177800,1778,25400,254
1203,8980000,89800,179600,1796,25657,256
1204,9014000,90140,180280,1802,25754,257
1205,9243000,92430,184860,1848,26408,264
1206,9149000,91490,182980,1829,26140,261
1207,9001000,90010,180020,1800,25717,257
1208,8735000,87350,174700,1747,24957,249
1209,9062000,90620,181240,1812,25891,258
1210,9105000,91050,182100,1821,26014,260
1211,9177000,91770,183540,1835,26220,262
1212,9418000,94180,188360,1883,26908,269
1213,9710000,97100,194200,1942,27742,277
1214,9332000,93320,186640,1866,26662,266
1215,9067000,90670,181340,1813,25905,259
1216,9049000,90490,180980,1809,25854,258
1217,9023000,90230,180460,1804,25780,257
1218,9249000,92490,184980,1849,26425,264
1219,9070000,90700,181400,1814,25914,259
1220,9340000,93400,186800,1868,26685,266
1221,8949000,89490,178980,1789,25568,255
1222,9090000,90900,181800,1818,25971,259
1223,9308000,93080,186160,1861,26594,265
1224,8955000,89550,179100,1791,25585,255
1225,9094000,90940,181880,1818,25982,259
1226,9012000,90120,180240,1802,25748,257
1227,9102000,91020,182040,1820,26005,260
1228,9245000,92450,184900,1849,26414,264
1229,9056000,90560,181120,1811,25874,258
1230,8951000,89510,179020,1790,25574,255
1231,9205000,92050,184100,1841,26300,263
1232,9186000,91860,183720,1837,26245,262
1233,8912000,89120,178240,1782,25462,254
1234,9514000,95140,190280,1902,27182,271
1235,8906000,89060,178120,1781,25445,254
1236,8892000,88920,177840,1778,25405,254
1237,9185000,91850,183700,1837,26242,262
1238,9724000,97240,194480,1944,27782,277
1239,9336000,93360,186720,1867,26674,266
1240,9031000,90310,180620,1806,25802,258
1241,9098000,90980,181960,1819,25994,259
1242,9434000,94340,188680,1886,26954,269
1243,9104000,91040,182080,1820,26011,260
1244,8821000,88210,176420,1764,25202,252
1245,9118000,91180,182360,1823,26051,260
1246,9167000,91670,183340,1833,26191,261
1247,9024000,90240,180480,1804,25782,257
1248,8758000,87580,175160,1751,25022,250
1249,8977000,89770,179540,1795,25648,256
1250,9206000,92060,184120,1841,26302,263
1251,9119000,91190,182380,1823,26054,260
1252,8906000,89060,178120,1781,25445,254
1253,9169000,91690,183380,1833,26197,261
1254,9118000,91180,182360,1823,26051,260
1255,9497000,94970,189940,1899,27134,271
1256,9336000,93360,186720,1867,26674,266
1257,8995000,89950,179900,1799,25700,257
1258,8936000,89360,178720,1787,25531,255
1259,9101000,91010,182020,1820,26002,260
1260,9161000,91610,183220,1832,26174,261
1261,9487000,94870,189740,1897,27105,271
1262,9057000,90570,181140,1811,25877,258
1263,8802000,88020,176040,1760,25148,251
1264,9282000,92820,185640,1856,26520,265
1265,15748000,157480,314960,3149,44994,449
1266,9955000,99550,199100,1991,28442,284
1267,11200000,112000,224000,2240,32000,320
1268,14502000,145020,290040,2900,41434,414
1269,10995000,109950,219900,2199,31414,314
1270,11709000,117090,234180,2341,33454,334
1271,10904000,109040,218080,2180,31154,311
1272,13810000,138100,276200,2762,39457,394
1273,11053000,110530,221060,2210,31580,315
1274,10030000,100300,200600,2006,28657,286
1275,12190000,121900,243800,2438,34828,348
1276,9961000,99610,199220,1992,28460,284
1277,12928000,129280,258560,2585,36937,369
1278,14353000,143530,287060,2870,41008,410
1279,12585000,125850,251700,2517,35957,359
1280,12617000,126170,252340,2523,36048,360
1281,13255000,132550,265100,2651,37871,378
1282,13062000,130620,261240,2612,37320,373
1283,13387000,133870,267740,2677,38248,382
1284,12202000,122020,244040,2440,34862,348
1285,13586000,135860,271720,2717,38817,388
1286,11143000,111430,222860,2228,31837,318
1287,14563000,145630,291260,2912,41608,416
1288,11472000,114720,229440,2294,32777,327
1289,11076000,110760,221520,2215,31645,316
1290,9849000,98490,196980,1969,28140,281
1291,11450000,114500,229000,2290,32714,327
1292,11300000,113000,226000,2260,32285,322
1293,10384000,103840,207680,2076,29668,296
1294,9974000,99740,199480,1994,28497,284
1295,10044000,100440,200880,2008,28697,286
1296,9943000,99430,198860,1988,28408,284
1297,10027000,100270,200540,2005,28648,286
1298,10771000,107710,215420,2154,30774,307
1299,12866000,128660,257320,2573,36760,367
1300,10975000,109750,219500,2195,31357,313
1301,9921000,99210,198420,1984,28345,283
1302,9869000,98690,197380,1973,28197,281
1303,11209000,112090,224180,2241,32025,320
1304,9916000,99160,198320,1983,28331,283
1305,12442000,124420,248840,2488,35548,355
1306,9901000,99010,198020,1980,28288,282
1307,10334000,103340,206680,2066,29525,295
1308,9870000,98700,197400,1974,28200,282
1309,9597000,95970,191940,1919,27420,274
1310,9502000,95020,190040,1900,27148,271
1311,9202000,92020,184040,1840,26291,262
1312,8813000,88130,176260,1762,25180,251
1313,9726000,97260,194520,1945,27788,277
1314,9844000,98440,196880,1968,28125,281
1315,9711000,97110,194220,1942,27745,277
1316,9409000,94090,188180,1881,26882,268
1317,9145000,91450,182900,1829,26128,261
1318,9359000,93590,187180,1871,26740,267
1319,8858000,88580,177160,1771,25308,253
1320,9288000,92880,185760,1857,26537,265
1321,9289000,92890,185780,1857,26540,265
1322,9137000,91370,182740,1827,26105,261
1323,9110000,91100,182200,1822,26028,260
1324,9261000,92610,185220,1852,26460,264
1325,9700000,97000,194000,1940,27714,277
1326,9176000,91760,183520,1835,26217,262
1327,8983000,89830,179660,1796,25665,256
1328,8917000,89170,178340,1783,25477,254
1329,9587000,95870,191740,1917,27391,273
1330,9181000,91810,183620,1836,26231,262
1331,9690000,96900,193800,1938,27685,276
1332,9712000,97120,194240,1942,27748,277
1333,9088000,90880,181760,1817,25965,259
1334,9903000,99030,198060,1980,28294,282
1335,9463000,94630,189260,1892,27037,270
1336,9146000,91460,182920,1829,26131,261
1337,9310000,93100,186200,1862,26600,266
1338,10296000,102960,205920,2059,29417,294
1339,9067000,90670,181340,1813,25905,259
1340,9106000,91060,182120,1821,26017,260
1341,8895000,88950,177900,1779,25414,254
1342,9815000,98150,196300,1963,28042,280
1343,11739000,117390,234780,2347,33540,335
1344,9889000,98890,197780,1977,28254,282
1345,9664000,96640,193280,1932,27611,276
1346,9241000,92410,184820,1848,26402,264
1347,9242000,92420,184840,1848,26405,264
1348,9195000,91950,183900,1839,26271,262
1349,9552000,95520,191040,1910,27291,272
1350,9711000,97110,194220,1942,27745,277
1351,9321000,93210,186420,1864,26631,266
1352,8956000,89560,179120,1791,25588,255
1353,9375000,93750,187500,1875,26785,267
1354,8862000,88620,177240,1772,25320,253
1355,9226000,92260,184520,1845,26360,263
1356,9286000,92860,185720,1857,26531,265
1357,9336000,93360,186720,1867,26674,266
1358,9059000,90590,181180,1811,25882,258
1359,9271000,92710,185420,1854,26488,264
1360,12275000,122750,245500,2455,35071,350
1361,11774000,117740,235480,2354,33640,336
1362,9484000,94840,189680,1896,27097,270
1363,9854000,98540,197080,1970,28154,281
1364,9036000,90360,180720,1807,25817,258
1365,8987000,89870,179740,1797,25677,256
